plan_a,seed_a,split_a,plan_b,seed_b,split_b,K,distance_a,distance_b,relative_cost_gap,delta_frac,recovery_rate_a,recovery_rate_b,abs_recovery_gap,absorbed_customer_frac_a,absorbed_customer_frac_b,abs_absorbed_customer_gap,absorbed_workload_frac_a,absorbed_workload_frac_b,abs_absorbed_workload_gap
4,1,1,46,15,1,7,1248053.0,1239374.0,0.007002728796957174,0.2,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.11618993135011442,0.21375538010780204,0.3010561500393375,0.05001313306272665,0.25104301697661086
4,1,1,46,15,1,7,1248053.0,1239374.0,0.007002728796957174,0.4,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.13575514874141875,0.1941901627164977,0.3020726856858542,0.06559970045530664,0.23647298523054758
4,1,1,49,16,1,7,1248053.0,1244289.0,0.003025020714641052,0.05,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.07349170026515564,0.2564536111927608,0.3010561500393375,0.02831307776438765,0.27274307227494987
4,1,1,49,16,1,7,1248053.0,1244289.0,0.003025020714641052,0.1,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.08815335440049399,0.24179195705742246,0.3010561500393375,0.026711807253517905,0.2743443427858196
4,1,1,49,16,1,7,1248053.0,1244289.0,0.003025020714641052,0.2,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.10360865932948313,0.22633665212843332,0.3010561500393375,0.034805522814841984,0.2662506272244955
4,1,1,49,16,1,7,1248053.0,1244289.0,0.003025020714641052,0.4,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.14035450946206096,0.18959080199585548,0.3020726856858542,0.0628694324246802,0.23920325326117403
4,1,1,52,17,1,7,1248053.0,1237057.0,0.008888838590299396,0.05,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.1336842105263158,0.19626110093160065,0.3010561500393375,0.09213526038582774,0.20892088965350974
4,1,1,52,17,1,7,1248053.0,1237057.0,0.008888838590299396,0.1,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.1787262273330385,0.15121908412487794,0.3010561500393375,0.10895840640643865,0.19209774363289883
4,1,1,52,17,1,7,1248053.0,1237057.0,0.008888838590299396,0.2,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.1871295886775763,0.14281572278034016,0.3010561500393375,0.11627077760899134,0.18478537243034615
4,1,1,52,17,1,7,1248053.0,1237057.0,0.008888838590299396,0.4,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.20696152145068555,0.12298379000723089,0.3020726856858542,0.11936005386762463,0.18271263181822958
4,1,1,55,18,1,7,1248053.0,1236095.0,0.009674013728718261,0.05,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.07307347181296761,0.25687183964494886,0.3010561500393375,0.030025308319363123,0.2710308417199744
4,1,1,55,18,1,7,1248053.0,1236095.0,0.009674013728718261,0.1,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.08701905004426012,0.2429262614136563,0.3010561500393375,0.033544882191112575,0.26751126784822493
4,1,1,55,18,1,7,1248053.0,1236095.0,0.009674013728718261,0.2,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.10335891932530587,0.22658639213261056,0.3010561500393375,0.03718192105795164,0.26387422898138585
4,1,1,55,18,1,7,1248053.0,1236095.0,0.009674013728718261,0.4,0.2857142857142857,0.0,0.2857142857142857,0.32994531145791645,0.1326858015933646,0.19725950986455185,0.3020726856858542,0.05035425835474792,0.2517184273311063
4,1,1,58,19,1,7,1248053.0,1233498.0,0.011799775921809358,0.05,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.32994531145791645,0.29523809523809524,0.0347072162198212,0.3010561500393375,0.26462486159328086,0.03643128844605664
4,1,1,58,19,1,7,1248053.0,1233498.0,0.011799775921809358,0.1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.32994531145791645,0.35537305831423477,0.025427746856318323,0.3010561500393375,0.2985519807425811,0.0025041692967563978
4,1,1,58,19,1,7,1248053.0,1233498.0,0.011799775921809358,0.2,0.2857142857142857,0.2857142857142857,0.0,0.32994531145791645,0.44721161191749426,0.11726630045957781,0.3010561500393375,0.40058723287764614,0.09953108283830864
4,1,1,58,19,1,7,1248053.0,1233498.0,0.011799775921809358,0.4,0.2857142857142857,0.2857142857142857,0.0,0.32994531145791645,0.519993451926225,0.1900481404683086,0.3020726856858542,0.46361587717449587,0.16154319148864166
5,1,2,8,2,2,8,1253171.0,1259314.0,0.00490196469595929,0.05,0.25,0.25,0.0,0.3217807279280896,0.34996345029239767,0.028182722364308077,0.27756805066636625,0.323555941827409,0.04598789116104274
5,1,2,8,2,2,8,1253171.0,1259314.0,0.00490196469595929,0.1,0.375,0.375,0.0,0.4665541197409551,0.44471856725146197,0.02183555248949315,0.41011943710222953,0.40705068523636173,0.0030687518658678026
5,1,2,8,2,2,8,1253171.0,1259314.0,0.00490196469595929,0.2,0.375,0.375,0.0,0.4728041197409551,0.4642242862057104,0.008579833535244719,0.4199789878262256,0.42348004000029643,0.003501052174070818
5,1,2,8,2,2,8,1253171.0,1259314.0,0.00490196469595929,0.4,0.375,0.375,0.0,0.5056511830514051,0.47893016855865156,0.026721014492753548,0.43797399055036923,0.42592764750917744,0.012046343041191787
5,1,2,11,3,2,8,1253171.0,1246688.0,0.005200178392669216,0.05,0.25,0.125,0.125,0.3217807279280896,0.19094977912113462,0.13083094880695498,0.27756805066636625,0.1594237715199882,0.11814427914637804
5,1,2,11,3,2,8,1253171.0,1246688.0,0.005200178392669216,0.1,0.375,0.125,0.25,0.4665541197409551,0.22646477563357356,0.24008934410738156,0.41011943710222953,0.1759981218195468,0.23412131528268273
5,1,2,11,3,2,8,1253171.0,1246688.0,0.005200178392669216,0.2,0.375,0.125,0.25,0.4728041197409551,0.2478328683251957,0.2249712514157594,0.4199789878262256,0.19135433411780098,0.22862465370842464
5,1,2,11,3,2,8,1253171.0,1246688.0,0.005200178392669216,0.4,0.375,0.25,0.125,0.5056511830514051,0.4224371270247229,0.08321405602668219,0.43797399055036923,0.35077156463575865,0.08720242591461058
5,1,2,20,6,2,8,1253171.0,1271694.0,0.014780903803231962,0.05,0.25,0.125,0.125,0.3217807279280896,0.2008326466985102,0.1209480812295794,0.27756805066636625,0.14698562869983842,0.13058242196652783
5,1,2,20,6,2,8,1253171.0,1271694.0,0.014780903803231962,0.1,0.375,0.25,0.125,0.4665541197409551,0.33784637667562684,0.12870774306532828,0.41011943710222953,0.28413116920558823,0.1259882678966413
5,1,2,20,6,2,8,1253171.0,1271694.0,0.014780903803231962,0.2,0.375,0.25,0.125,0.4728041197409551,0.3905940546942027,0.08221006504675238,0.4199789878262256,0.3320346191752875,0.08794436865093813
5,1,2,20,6,2,8,1253171.0,1271694.0,0.014780903803231962,0.4,0.375,0.25,0.125,0.5056511830514051,0.510108080400179,0.004456897348773858,0.43797399055036923,0.47650965742298346,0.03853566687261423
5,1,2,23,7,2,8,1253171.0,1259930.0,0.005393517724237155,0.05,0.25,0.375,0.125,0.3217807279280896,0.41230811403508777,0.09052738610699818,0.27756805066636625,0.3883980819957155,0.11083003132934927
5,1,2,23,7,2,8,1253171.0,1259930.0,0.005393517724237155,0.1,0.375,0.375,0.0,0.4665541197409551,0.4244608918128655,0.042093227928089616,0.41011943710222953,0.39743317137611245,0.012686265726117085
5,1,2,23,7,2,8,1253171.0,1259930.0,0.005393517724237155,0.2,0.375,0.375,0.0,0.4728041197409551,0.437984283625731,0.0348198361152241,0.4199789878262256,0.39808635288754124,0.021892634938684374
5,1,2,23,7,2,8,1253171.0,1259930.0,0.005393517724237155,0.4,0.375,0.375,0.0,0.5056511830514051,0.4431926169590643,0.062458566092340795,0.43797399055036923,0.4012440183927677,0.03672997215760154
5,1,2,26,8,2,8,1253171.0,1258947.0,0.004609107615800238,0.05,0.25,0.25,0.0,0.3217807279280896,0.38583161334709326,0.06405088541900367,0.27756805066636625,0.3282620411819799,0.05069399051561363
5,1,2,26,8,2,8,1253171.0,1258947.0,0.004609107615800238,0.1,0.375,0.25,0.125,0.4665541197409551,0.3977634315289114,0.0687906882120437,0.41011943710222953,0.3633955684549491,0.04672386864728045
5,1,2,26,8,2,8,1253171.0,1258947.0,0.004609107615800238,0.2,0.375,0.25,0.125,0.4728041197409551,0.411366372705382,0.06143774703557309,0.4199789878262256,0.3719131899749338,0.048065797851291836
5,1,2,26,8,2,8,1253171.0,1258947.0,0.004609107615800238,0.4,0.375,0.25,0.125,0.5056511830514051,0.4318772086186947,0.07377397443271039,0.43797399055036923,0.3733482865295522,0.06462570402081702
5,1,2,29,9,2,8,1253171.0,1254086.0,0.0007301477611594906,0.05,0.25,0.25,0.0,0.3217807279280896,0.3260500515995872,0.004269323671497627,0.27756805066636625,0.28080245729283543,0.0032344066264691773
5,1,2,29,9,2,8,1253171.0,1254086.0,0.0007301477611594906,0.1,0.375,0.25,0.125,0.4665541197409551,0.33299449604403164,0.13355962369692348,0.41011943710222953,0.2848508157666597,0.12526862133556982
5,1,2,29,9,2,8,1253171.0,1254086.0,0.0007301477611594906,0.2,0.375,0.25,0.125,0.4728041197409551,0.3534623323013416,0.11934178743961349,0.4199789878262256,0.3003527802348387,0.11962620759138692
5,1,2,29,9,2,8,1253171.0,1254086.0,0.0007301477611594906,0.4,0.375,0.375,0.0,0.5056511830514051,0.5073512211902306,0.001700038138825466,0.43797399055036923,0.44398496811064414,0.0060109775602749105
5,1,2,32,10,2,8,1253171.0,1251196.0,0.0015784897010540314,0.05,0.25,0.25,0.0,0.3217807279280896,0.319209348499125,0.002571379428964571,0.27756805066636625,0.2957578070567811,0.01818975639041487
5,1,2,32,10,2,8,1253171.0,1251196.0,0.0015784897010540314,0.1,0.375,0.375,0.0,0.4665541197409551,0.48956286175797553,0.02300874201702041,0.41011943710222953,0.44059437001802826,0.030474932915798725
5,1,2,32,10,2,8,1253171.0,1251196.0,0.0015784897010540314,0.2,0.375,0.375,0.0,0.4728041197409551,0.5182006326558083,0.04539651291485319,0.4199789878262256,0.45958594010126114,0.03960695227503552
5,1,2,32,10,2,8,1253171.0,1251196.0,0.0015784897010540314,0.4,0.375,0.375,0.0,0.5056511830514051,0.5895610589773668,0.08390987592596166,0.43797399055036923,0.5125436255978673,0.07456963504749803
5,1,2,35,11,2,8,1253171.0,1256381.0,0.002561501981772639,0.05,0.25,0.25,0.0,0.3217807279280896,0.3560084541062802,0.03422772617819059,0.27756805066636625,0.3230217817647186,0.045453731098352324
5,1,2,35,11,2,8,1253171.0,1256381.0,0.002561501981772639,0.1,0.375,0.25,0.125,0.4665541197409551,0.40253800795680594,0.06401611178414918,0.41011943710222953,0.37294584359492416,0.03717359350730537
5,1,2,35,11,2,8,1253171.0,1256381.0,0.002561501981772639,0.2,0.375,0.25,0.125,0.4728041197409551,0.4161409491332765,0.056663170607678615,0.4199789878262256,0.37713987079984396,0.04283911702638166
5,1,2,35,11,2,8,1253171.0,1256381.0,0.002561501981772639,0.4,0.375,0.25,0.125,0.5056511830514051,0.435464620630861,0.07018656242054411,0.43797399055036923,0.3817354590351381,0.056238531515231116
5,1,2,38,12,2,8,1253171.0,1252878.0,0.00023386155715081596,0.05,0.25,0.25,0.0,0.3217807279280896,0.3130754475703324,0.008705280357757195,0.27756805066636625,0.2749207600229655,0.002647290643400746
5,1,2,38,12,2,8,1253171.0,1252878.0,0.00023386155715081596,0.1,0.375,0.25,0.125,0.4665541197409551,0.3446131713554987,0.12194094838545644,0.41011943710222953,0.28596594345317344,0.12415349364905609
5,1,2,38,12,2,8,1253171.0,1252878.0,0.00023386155715081596,0.2,0.375,0.375,0.0,0.4728041197409551,0.48431905370843986,0.011514933967484764,0.4199789878262256,0.4169798203953891,0.0029991674308365024
5,1,2,38,12,2,8,1253171.0,1252878.0,0.00023386155715081596,0.4,0.375,0.375,0.0,0.5056511830514051,0.5022538363171356,0.003397346734269502,0.43797399055036923,0.4383214577173395,0.00034746716697026114
5,1,2,41,13,2,8,1253171.0,1256454.0,0.002619754207526347,0.05,0.25,0.25,0.0,0.3217807279280896,0.3752877237851662,0.053506995857076634,0.27756805066636625,0.3226297109673335,0.045061660300967254
5,1,2,41,13,2,8,1253171.0,1256454.0,0.002619754207526347,0.1,0.375,0.25,0.125,0.4665541197409551,0.38264066496163684,0.08391345477931828,0.41011943710222953,0.3517297666421923,0.058389670460037235
5,1,2,41,13,2,8,1253171.0,1256454.0,0.002619754207526347,0.2,0.375,0.25,0.125,0.4728041197409551,0.3978061061381074,0.07499801360284769,0.4199789878262256,0.36312473578364035,0.05685425204258526
5,1,2,41,13,2,8,1253171.0,1256454.0,0.002619754207526347,0.4,0.375,0.25,0.125,0.5056511830514051,0.43708839514066494,0.06856278791074016,0.43797399055036923,0.3794179949502388,0.05855599560013042
5,1,2,44,14,2,8,1253171.0,1249448.0,0.002979715842516055,0.05,0.25,0.125,0.125,0.3217807279280896,0.2066421568627451,0.1151385710653445,0.27756805066636625,0.16333019916324776,0.11423785150311849
5,1,2,44,14,2,8,1253171.0,1249448.0,0.002979715842516055,0.1,0.375,0.125,0.25,0.4665541197409551,0.21899509803921569,0.24755902170173943,0.41011943710222953,0.17147849770436147,0.23864093939786807
5,1,2,44,14,2,8,1253171.0,1249448.0,0.002979715842516055,0.2,0.375,0.125,0.25,0.4728041197409551,0.21899509803921569,0.2538090217017394,0.4199789878262256,0.17147849770436147,0.24850049012186415
5,1,2,44,14,2,8,1253171.0,1249448.0,0.002979715842516055,0.4,0.375,0.125,0.25,0.5056511830514051,0.2642483660130719,0.24140281703833322,0.43797399055036923,0.1981768163377883,0.23979717421258093
5,1,2,47,15,2,8,1253171.0,1262468.0,0.007418780038797579,0.05,0.25,0.125,0.125,0.3217807279280896,0.21596824942791762,0.10581247850017197,0.27756805066636625,0.16612676562857354,0.11144128503779271
5,1,2,47,15,2,8,1253171.0,1262468.0,0.007418780038797579,0.1,0.375,0.125,0.25,0.4665541197409551,0.23570509153318076,0.23084902820777436,0.41011943710222953,0.17533552341012418,0.23478391369210536
5,1,2,47,15,2,8,1253171.0,1262468.0,0.007418780038797579,0.2,0.375,0.25,0.125,0.4728041197409551,0.3867813215102975,0.08602279823065762,0.4199789878262256,0.31485917049688966,0.10511981732933595
5,1,2,47,15,2,8,1253171.0,1262468.0,0.007418780038797579,0.4,0.375,0.375,0.0,0.5056511830514051,0.5627002288329519,0.05704904578154679,0.43797399055036923,0.4935898396128806,0.05561584906251138
5,1,2,50,16,2,8,1253171.0,1250175.0,0.0023964644949707042,0.05,0.25,0.0,0.25,0.3217807279280896,0.08493862266493171,0.23684210526315788,0.27756805066636625,0.03352726414576477,0.2440407865206015
5,1,2,50,16,2,8,1253171.0,1250175.0,0.0023964644949707042,0.1,0.375,0.0,0.375,0.4665541197409551,0.09813306710937617,0.368421052631579,0.41011943710222953,0.037908364411958204,0.3722110726902713
5,1,2,50,16,2,8,1253171.0,1250175.0,0.0023964644949707042,0.2,0.375,0.125,0.25,0.4728041197409551,0.2300775115538206,0.24272660818713448,0.4199789878262256,0.1645720733738038,0.2554069144524218
5,1,2,50,16,2,8,1253171.0,1250175.0,0.0023964644949707042,0.4,0.375,0.125,0.25,0.5056511830514051,0.268073409760548,0.2375777732908571,0.43797399055036923,0.19371302926934192,0.2442609612810273
5,1,2,53,17,2,8,1253171.0,1253972.0,0.0006391785319002754,0.05,0.25,0.125,0.125,0.3217807279280896,0.19182662538699688,0.12995410254109271,0.27756805066636625,0.15834408293745786,0.11922396772890839
5,1,2,53,17,2,8,1253171.0,1253972.0,0.0006391785319002754,0.1,0.375,0.125,0.25,0.4665541197409551,0.21888544891640868,0.24766867082454644,0.41011943710222953,0.1707067979845449,0.23941263911768462
5,1,2,53,17,2,8,1253171.0,1253972.0,0.0006391785319002754,0.2,0.375,0.25,0.125,0.4728041197409551,0.3578173374613003,0.11498678227965481,0.4199789878262256,0.30741748997759877,0.11256149784862685
5,1,2,53,17,2,8,1253171.0,1253972.0,0.0006391785319002754,0.4,0.375,0.375,0.0,0.5056511830514051,0.513328173374613,0.0076769903232078995,0.43797399055036923,0.44994086024968744,0.011966869699318206
5,1,2,56,18,2,8,1253171.0,1244158.0,0.007244256758385993,0.05,0.25,0.125,0.125,0.3217807279280896,0.20843900966183573,0.11334171826625386,0.27756805066636625,0.15659750237998504,0.12097054828638121
5,1,2,56,18,2,8,1253171.0,1244158.0,0.007244256758385993,0.1,0.375,0.125,0.25,0.4665541197409551,0.21538345410628018,0.25117066563467494,0.41011943710222953,0.16452668091638817,0.24559275618584137
5,1,2,56,18,2,8,1253171.0,1244158.0,0.007244256758385993,0.2,0.375,0.125,0.25,0.4728041197409551,0.23552234299516908,0.23728177674578602,0.4199789878262256,0.16379114642799325,0.25618784139823236
5,1,2,56,18,2,8,1253171.0,1244158.0,0.007244256758385993,0.4,0.375,0.125,0.25,0.5056511830514051,0.2587711352657005,0.2468800477857046,0.43797399055036923,0.17662775118576193,0.2613462393646073
5,1,2,59,19,2,8,1253171.0,1257809.0,0.0037010112745985983,0.05,0.25,0.375,0.125,0.3217807279280896,0.43118686868686873,0.10940614075877914,0.27756805066636625,0.413075547869253,0.13550749720288674
5,1,2,59,19,2,8,1253171.0,1257809.0,0.0037010112745985983,0.1,0.375,0.375,0.0,0.4665541197409551,0.45684789067142006,0.009706229069535055,0.41011943710222953,0.43815241057050003,0.028032973468270495
5,1,2,59,19,2,8,1253171.0,1257809.0,0.0037010112745985983,0.2,0.375,0.375,0.0,0.4728041197409551,0.5115121806298276,0.03870806088887252,0.4199789878262256,0.4731347401488111,0.05315575232258546
5,1,2,59,19,2,8,1253171.0,1257809.0,0.0037010112745985983,0.4,0.375,0.375,0.0,0.5056511830514051,0.6116257108904168,0.10597452783901173,0.43797399055036923,0.5632131555084746,0.1252391649581054
6,2,0,9,3,0,6,1228634.0,1227486.0,0.0009352448826300259,0.05,0.0,0.0,0.0,0.12298245614035086,0.0639035280339628,0.059078928106388054,0.09201772877869734,0.022329265363368763,0.06968846341532857
6,2,0,9,3,0,6,1228634.0,1227486.0,0.0009352448826300259,0.1,0.0,0.0,0.0,0.17286549707602336,0.09589006002049479,0.07697543705552858,0.10027189228926738,0.04815779259003017,0.05211409969923721
6,2,0,9,3,0,6,1228634.0,1227486.0,0.0009352448826300259,0.2,0.0,0.0,0.0,0.1826694186446508,0.12383618796662273,0.05883323067802808,0.10683335948167048,0.06601461373880282,0.04081874574286766
6,2,0,9,3,0,6,1228634.0,1227486.0,0.0009352448826300259,0.4,0.0,0.0,0.0,0.1826694186446508,0.1973356755965452,0.014666256951894385,0.11077230729487414,0.10888792492625554,0.0018843823686185979
6,2,0,12,4,0,6,1228634.0,1225617.0,0.00246161729153561,0.05,0.0,0.0,0.0,0.12298245614035086,0.2542606516290727,0.13127819548872183,0.09201772877869734,0.18657500852813524,0.09455727974943791
6,2,0,12,4,0,6,1228634.0,1225617.0,0.00246161729153561,0.1,0.0,0.0,0.0,0.17286549707602336,0.30645363408521303,0.13358813700918967,0.10027189228926738,0.24174702065909348,0.14147512836982612
6,2,0,12,4,0,6,1228634.0,1225617.0,0.00246161729153561,0.2,0.0,0.0,0.0,0.1826694186446508,0.358249791144528,0.17558037249987718,0.10683335948167048,0.25250618272203534,0.14567282324036485
6,2,0,12,4,0,6,1228634.0,1225617.0,0.00246161729153561,0.4,0.0,0.0,0.0,0.1826694186446508,0.448015873015873,0.2653464543712222,0.11077230729487414,0.35293544461847787,0.24216313732360373
6,2,0,15,5,0,6,1228634.0,1223304.0,0.004357052703171084,0.05,0.0,0.0,0.0,0.12298245614035086,0.015579710144927537,0.10740274599542332,0.09201772877869734,0.003975827808679762,0.08804190097001757
6,2,0,15,5,0,6,1228634.0,1223304.0,0.004357052703171084,0.1,0.0,0.0,0.0,0.17286549707602336,0.024351639969488942,0.14851385710653442,0.10027189228926738,0.006087649164652808,0.09418424312461457
6,2,0,15,5,0,6,1228634.0,1223304.0,0.004357052703171084,0.2,0.0,0.0,0.0,0.1826694186446508,0.024351639969488942,0.15831777867516186,0.10683335948167048,0.006530322914099465,0.10030303656757102
6,2,0,15,5,0,6,1228634.0,1223304.0,0.004357052703171084,0.4,0.0,0.0,0.0,0.1826694186446508,0.03192739754524652,0.1507420210994043,0.11077230729487414,0.008558426637118442,0.10221388065775569
6,2,0,18,6,0,6,1228634.0,1242246.0,0.011078970629170282,0.05,0.0,0.0,0.0,0.12298245614035086,0.05884924017916345,0.0641332159611874,0.09201772877869734,0.013621440392366286,0.07839628838633105
6,2,0,18,6,0,6,1228634.0,1242246.0,0.011078970629170282,0.1,0.0,0.0,0.0,0.17286549707602336,0.05884924017916345,0.1140162568968599,0.10027189228926738,0.014065096115525115,0.08620679617374226
6,2,0,18,6,0,6,1228634.0,1242246.0,0.011078970629170282,0.2,0.0,0.0,0.0,0.1826694186446508,0.05884924017916345,0.12382017846548735,0.10683335948167048,0.014065096115525115,0.09276826336614537
6,2,0,18,6,0,6,1228634.0,1242246.0,0.011078970629170282,0.4,0.0,0.0,0.0,0.1826694186446508,0.05884924017916345,0.12382017846548735,0.11077230729487414,0.014065096115525115,0.09670721117934902
6,2,0,21,7,0,6,1228634.0,1232962.0,0.0035226112902621938,0.05,0.0,0.0,0.0,0.12298245614035086,0.03857585139318886,0.084406604747162,0.09201772877869734,0.008664003914871812,0.08335372486382553
6,2,0,21,7,0,6,1228634.0,1232962.0,0.0035226112902621938,0.1,0.0,0.0,0.0,0.17286549707602336,0.03857585139318886,0.1342896456828345,0.10027189228926738,0.008664003914871812,0.09160788837439557
6,2,0,21,7,0,6,1228634.0,1232962.0,0.0035226112902621938,0.2,0.0,0.0,0.0,0.1826694186446508,0.03857585139318886,0.14409356725146194,0.10683335948167048,0.008664003914871812,0.09816935556679868
6,2,0,21,7,0,6,1228634.0,1232962.0,0.0035226112902621938,0.4,0.0,0.0,0.0,0.1826694186446508,0.03857585139318886,0.14409356725146194,0.11077230729487414,0.008664003914871812,0.10210830338000233
6,2,0,24,8,0,6,1228634.0,1228267.0,0.00029879496884635016,0.05,0.0,0.0,0.0,0.12298245614035086,0.07713801767846727,0.04584443846188359,0.09201772877869734,0.026862450007773483,0.06515527877092385
6,2,0,24,8,0,6,1228634.0,1228267.0,0.00029879496884635016,0.1,0.0,0.0,0.0,0.17286549707602336,0.09271772782339481,0.08014776925262855,0.10027189228926738,0.029376165072520406,0.07089572721674697
6,2,0,24,8,0,6,1228634.0,1228267.0,0.00029879496884635016,0.2,0.0,0.0,0.0,0.1826694186446508,0.10252164939202224,0.08014776925262856,0.10683335948167048,0.032743168439523775,0.0740901910421467
6,2,0,24,8,0,6,1228634.0,1228267.0,0.00029879496884635016,0.4,0.0,0.0,0.0,0.1826694186446508,0.10252164939202224,0.08014776925262856,0.11077230729487414,0.032743168439523775,0.07802913885535037
6,2,0,27,9,0,6,1228634.0,1227644.0,0.0008064227088634816,0.05,0.0,0.0,0.0,0.12298245614035086,0.04842105263157895,0.07456140350877191,0.09201772877869734,0.024345431999606662,0.06767229677909067
6,2,0,27,9,0,6,1228634.0,1227644.0,0.0008064227088634816,0.1,0.0,0.0,0.0,0.17286549707602336,0.08081756679279899,0.09204793028322437,0.10027189228926738,0.03518730413003094,0.06508458815923643
6,2,0,27,9,0,6,1228634.0,1227644.0,0.0008064227088634816,0.2,0.0,0.0,0.0,0.1826694186446508,0.0998807476206857,0.0827886710239651,0.10683335948167048,0.040715741335486784,0.0661176181461837
6,2,0,27,9,0,6,1228634.0,1227644.0,0.0008064227088634816,0.4,0.0,0.0,0.0,0.1826694186446508,0.10654741428735237,0.07612200435729843,0.11077230729487414,0.04546311254783978,0.06530919474703437
6,2,0,30,10,0,6,1228634.0,1224780.0,0.0031466875683796272,0.05,0.0,0.0,0.0,0.12298245614035086,0.22985223074737138,0.10686977460702052,0.09201772877869734,0.15883167478770008,0.06681394600900274
6,2,0,30,10,0,6,1228634.0,1224780.0,0.0031466875683796272,0.1,0.0,0.0,0.0,0.17286549707602336,0.2802358624609264,0.10737036538490305,0.10027189228926738,0.18089827481962126,0.08062638253035388
6,2,0,30,10,0,6,1228634.0,1224780.0,0.0031466875683796272,0.2,0.0,0.0,0.0,0.1826694186446508,0.3335606706450696,0.1508912520004188,0.10683335948167048,0.20313143087649535,0.09629807139482487
6,2,0,30,10,0,6,1228634.0,1224780.0,0.0031466875683796272,0.4,0.0,0.0,0.0,0.1826694186446508,0.4092548613648357,0.22658544272018488,0.11077230729487414,0.2628168390856696,0.15204453179079547
6,2,0,33,11,0,6,1228634.0,1225701.0,0.0023929163800959614,0.05,0.0,0.0,0.0,0.12298245614035086,0.05747520976353929,0.06550724637681157,0.09201772877869734,0.023806736656807076,0.06821099212189026
6,2,0,33,11,0,6,1228634.0,1225701.0,0.0023929163800959614,0.1,0.0,0.0,0.0,0.17286549707602336,0.09418831605868894,0.07867718101733442,0.10027189228926738,0.03896863795867558,0.0613032543305918
6,2,0,33,11,0,6,1228634.0,1225701.0,0.0023929163800959614,0.2,0.0,0.0,0.0,0.1826694186446508,0.11853995602817785,0.06412946261647295,0.10683335948167048,0.045632230976890675,0.06120112850477981
6,2,0,33,11,0,6,1228634.0,1225701.0,0.0023929163800959614,0.4,0.0,0.0,0.0,0.1826694186446508,0.11853995602817785,0.06412946261647295,0.11077230729487414,0.045632230976890675,0.06514007631798346
6,2,0,36,12,0,6,1228634.0,1228521.0,9.198051966551651e-05,0.05,0.0,0.0,0.0,0.12298245614035086,0.07522260111774179,0.04775985502260907,0.09201772877869734,0.02523165754328707,0.06678607123541026
6,2,0,36,12,0,6,1228634.0,1228521.0,9.198051966551651e-05,0.1,0.0,0.0,0.0,0.17286549707602336,0.08355593445107512,0.08930956262494824,0.10027189228926738,0.023422109492329576,0.0768497827969378
6,2,0,36,12,0,6,1228634.0,1228521.0,9.198051966551651e-05,0.2,0.0,0.0,0.0,0.1826694186446508,0.10261911527896184,0.08005030336568897,0.10683335948167048,0.029007391475127087,0.0778259680065434
6,2,0,36,12,0,6,1228634.0,1228521.0,9.198051966551651e-05,0.4,0.0,0.0,0.0,0.1826694186446508,0.10261911527896184,0.08005030336568897,0.11077230729487414,0.032186924157765355,0.07858538313710878
6,2,0,39,13,0,6,1228634.0,1226796.0,0.0014982116016028744,0.05,0.0,0.0,0.0,0.12298245614035086,0.140359477124183,0.017377020983832148,0.09201772877869734,0.08599237261636401,0.006025356162333323
6,2,0,39,13,0,6,1228634.0,1226796.0,0.0014982116016028744,0.1,0.0,0.0,0.0,0.17286549707602336,0.1570261437908497,0.015839353285173663,0.10027189228926738,0.08563670324661014,0.014635189042657232
6,2,0,39,13,0,6,1228634.0,1226796.0,0.0014982116016028744,0.2,0.0,0.0,0.0,0.1826694186446508,0.17663398692810459,0.006035431716546219,0.10683335948167048,0.0940288122987852,0.01280454718288529
6,2,0,39,13,0,6,1228634.0,1226796.0,0.0014982116016028744,0.4,0.0,0.0,0.0,0.1826694186446508,0.20032679738562095,0.017657378740970148,0.11077230729487414,0.10552175846840216,0.005250548826471982
6,2,0,42,14,0,6,1228634.0,1228634.0,0.0,0.05,0.0,0.0,0.0,0.12298245614035086,0.12298245614035086,0.0,0.09201772877869734,0.09201772877869734,0.0
6,2,0,42,14,0,6,1228634.0,1228634.0,0.0,0.1,0.0,0.0,0.0,0.17286549707602336,0.17286549707602336,0.0,0.10027189228926738,0.10027189228926738,0.0
6,2,0,42,14,0,6,1228634.0,1228634.0,0.0,0.2,0.0,0.0,0.0,0.1826694186446508,0.1826694186446508,0.0,0.10683335948167048,0.10683335948167048,0.0
6,2,0,42,14,0,6,1228634.0,1228634.0,0.0,0.4,0.0,0.0,0.0,0.1826694186446508,0.1826694186446508,0.0,0.11077230729487414,0.11077230729487414,0.0
