plan_a,seed_a,split_a,plan_b,seed_b,split_b,K,distance_a,distance_b,relative_cost_gap,delta_frac,recovery_rate_a,recovery_rate_b,abs_recovery_gap,absorbed_customer_frac_a,absorbed_customer_frac_b,abs_absorbed_customer_gap,absorbed_workload_frac_a,absorbed_workload_frac_b,abs_absorbed_workload_gap
1,0,1,22,7,1,7,1422931.0,1402094.0,0.014861343105383805,0.05,0.14285714285714285,0.0,0.14285714285714285,0.23562925170068025,0.10080395794681508,0.13482529375386515,0.22482094044005244,0.07439221240321196,0.1504287280368405
1,0,1,22,7,1,7,1422931.0,1402094.0,0.014861343105383805,0.1,0.14285714285714285,0.14285714285714285,0.0,0.33520408163265303,0.25644803375895814,0.07875604787369489,0.30951779974337323,0.2553622281656104,0.05415557157776285
1,0,1,22,7,1,7,1422931.0,1402094.0,0.014861343105383805,0.2,0.14285714285714285,0.14285714285714285,0.0,0.47077330932372946,0.3892829859216414,0.08149032340208806,0.4001635067809722,0.36451701349323334,0.035646493287738834
1,0,1,22,7,1,7,1422931.0,1402094.0,0.014861343105383805,0.4,0.14285714285714285,0.14285714285714285,0.0,0.6154561824729893,0.5755211175379242,0.039935064935065046,0.5767589186487632,0.5180138066135823,0.058745112035180846
1,0,1,25,8,1,7,1422931.0,1399799.0,0.01652522969369174,0.05,0.14285714285714285,0.0,0.14285714285714285,0.23562925170068025,0.12367017040930084,0.11195908129137941,0.22482094044005244,0.10938416782884551,0.11543677261120693
1,0,1,25,8,1,7,1422931.0,1399799.0,0.01652522969369174,0.1,0.14285714285714285,0.14285714285714285,0.0,0.33520408163265303,0.31316889632107026,0.022035185311582772,0.30951779974337323,0.29127565743497275,0.01824214230840049
1,0,1,25,8,1,7,1422931.0,1399799.0,0.01652522969369174,0.2,0.14285714285714285,0.14285714285714285,0.0,0.47077330932372946,0.49308748583045253,0.02231417650672307,0.4001635067809722,0.42753642553379567,0.027372918752823494
1,0,1,25,8,1,7,1422931.0,1399799.0,0.01652522969369174,0.4,0.14285714285714285,0.14285714285714285,0.0,0.6154561824729893,0.6570381664371434,0.041581983964154134,0.5767589186487632,0.6033501323529225,0.02659121370415929
1,0,1,28,9,1,7,1422931.0,1423848.0,0.0006444444600616615,0.05,0.14285714285714285,0.14285714285714285,0.0,0.23562925170068025,0.22389455782312925,0.011734693877550995,0.22482094044005244,0.21177158695831924,0.013049353481733195
1,0,1,28,9,1,7,1422931.0,1423848.0,0.0006444444600616615,0.1,0.14285714285714285,0.14285714285714285,0.0,0.33520408163265303,0.3102891156462585,0.024914965986394533,0.30951779974337323,0.28710960031918115,0.022408199424192088
1,0,1,28,9,1,7,1422931.0,1423848.0,0.0006444444600616615,0.2,0.14285714285714285,0.14285714285714285,0.0,0.47077330932372946,0.39467120181405896,0.0761021075096705,0.4001635067809722,0.39082946136003516,0.00933404542093702
1,0,1,28,9,1,7,1422931.0,1423848.0,0.0006444444600616615,0.4,0.14285714285714285,0.14285714285714285,0.0,0.6154561824729893,0.5794501133786848,0.03600606909430448,0.5767589186487632,0.5522923444488644,0.024466574199898727
1,0,1,31,10,1,7,1422931.0,1399232.0,0.016937148378539085,0.05,0.14285714285714285,0.0,0.14285714285714285,0.23562925170068025,0.06727021912443908,0.16835903257624119,0.22482094044005244,0.048166495697596234,0.1766544447424562
1,0,1,31,10,1,7,1422931.0,1399232.0,0.016937148378539085,0.1,0.14285714285714285,0.0,0.14285714285714285,0.33520408163265303,0.12626881856421499,0.20893526306843804,0.30951779974337323,0.11867711797463938,0.19084068176873387
1,0,1,31,10,1,7,1422931.0,1399232.0,0.016937148378539085,0.2,0.14285714285714285,0.14285714285714285,0.0,0.47077330932372946,0.35437745332246606,0.1163958560012634,0.4001635067809722,0.34500376439955444,0.05515974238141774
1,0,1,31,10,1,7,1422931.0,1399232.0,0.016937148378539085,0.4,0.14285714285714285,0.14285714285714285,0.0,0.6154561824729893,0.54672671744283,0.06872946503015931,0.5767589186487632,0.5529781455008683,0.02378077314789484
1,0,1,34,11,1,7,1422931.0,1438712.0,0.011090488576044798,0.05,0.14285714285714285,0.14285714285714285,0.0,0.23562925170068025,0.24702380952380953,0.011394557823129287,0.22482094044005244,0.21307654532352704,0.011744395116525391
1,0,1,34,11,1,7,1422931.0,1438712.0,0.011090488576044798,0.1,0.14285714285714285,0.14285714285714285,0.0,0.33520408163265303,0.2696995464852608,0.06550453514739224,0.30951779974337323,0.23524312416831014,0.07427467557506309
1,0,1,34,11,1,7,1422931.0,1438712.0,0.011090488576044798,0.2,0.14285714285714285,0.14285714285714285,0.0,0.47077330932372946,0.38826363878884884,0.08250967053488062,0.4001635067809722,0.32138972116657766,0.07877378561439452
1,0,1,34,11,1,7,1422931.0,1438712.0,0.011090488576044798,0.4,0.14285714285714285,0.14285714285714285,0.0,0.6154561824729893,0.5468354008269974,0.06862078164599184,0.5767589186487632,0.5040949292037097,0.07266398944505348
1,0,1,37,12,1,7,1422931.0,1415012.0,0.005596418970298485,0.05,0.14285714285714285,0.14285714285714285,0.0,0.23562925170068025,0.23432539682539685,0.0013038548752833945,0.22482094044005244,0.21895220243191907,0.005868738008133367
1,0,1,37,12,1,7,1422931.0,1415012.0,0.005596418970298485,0.1,0.14285714285714285,0.14285714285714285,0.0,0.33520408163265303,0.36477272727272725,0.02956864564007422,0.30951779974337323,0.3281023101239939,0.018584510380620645
1,0,1,37,12,1,7,1422931.0,1415012.0,0.005596418970298485,0.2,0.14285714285714285,0.14285714285714285,0.0,0.47077330932372946,0.4587121212121212,0.012061188111608279,0.4001635067809722,0.43182042278467847,0.03165691600370629
1,0,1,37,12,1,7,1422931.0,1415012.0,0.005596418970298485,0.4,0.14285714285714285,0.14285714285714285,0.0,0.6154561824729893,0.6043290043290044,0.011127178143984895,0.5767589186487632,0.5307489279462465,0.04600999070251666
1,0,1,41,14,1,7,1422931.0,1406792.0,0.011472200581180444,0.05,0.14285714285714285,0.14285714285714285,0.0,0.23562925170068025,0.27180416701093396,0.036174915310253714,0.22482094044005244,0.2383411166392823,0.013520176199229877
1,0,1,41,14,1,7,1422931.0,1406792.0,0.011472200581180444,0.1,0.14285714285714285,0.14285714285714285,0.0,0.33520408163265303,0.28753545952794074,0.04766862210471229,0.30951779974337323,0.287668412478665,0.021849387264708253
