Instance,Plan,N_cust,K_routes,Travel_km,Fixed_cost,none_rec,none_TBC,none_S,none_HO,none_fail,v1_end_rec,v1_end_TBC,v1_end_S,v1_end_HO,v1_end_fail,v1_end_saving,v1_end_gap,v1_myo_rec,v1_myo_TBC,v1_myo_S,v1_myo_HO,v1_myo_fail,v1_myo_saving,v1_myo_gap,fb_tau_rec,fb_tau_TBC,fb_tau_S,fb_tau_HO,fb_tau_fail,fb_tau_saving,fb_tau_gap,pi1_rec,pi1_TBC,pi1_S,pi1_HO,pi1_fail,pi1_saving,pi1_gap,pi2_rec,pi2_TBC,pi2_S,pi2_HO,pi2_fail,pi2_saving,pi2_gap,pi3_rec,pi3_TBC,pi3_S,pi3_HO,pi3_fail,pi3_saving,pi3_gap,rollout_rec,rollout_TBC,rollout_S,rollout_HO,rollout_fail,rollout_saving,rollout_gap,restock_rec,restock_TBC,restock_S,restock_HO,restock_fail,restock_saving,restock_gap,v2_lsm_rec,v2_lsm_TBC,v2_lsm_S,v2_lsm_HO,v2_lsm_fail,v2_lsm_saving,v2_lsm_gap,v2_act_rec,v2_act_TBC,v2_act_S,v2_act_HO,v2_act_fail,v2_act_saving,v2_act_gap,dp_n_rec,dp_n_TBC,dp_n_S,dp_n_HO,dp_n_fail,dp_n_saving,dp_n_gap,dp_xl_rec,dp_xl_TBC,dp_xl_S,dp_xl_HO,dp_xl_fail,dp_xl_saving,dp_xl_gap,oracle_rec,oracle_TBC,oracle_S,oracle_HO,oracle_fail,oracle_saving,solve_s,eval_s
CON3-1,Det,50,4,554.47,195.45,137.14,332.58,0,0.0,0.3728,96.4,291.85,3,0.3145,0.0993,29.71,30.85,108.49,303.94,3,0.4319,0.061,20.89,51.38,94.24,289.69,3,0.3045,0.0985,31.28,27.19,100.41,295.86,3,0.3606,0.0879,26.78,37.66,104.47,299.92,3,0.2929,0.1305,23.82,44.56,97.11,292.56,3,0.3132,0.1001,29.19,32.06,102.68,298.12,3,0.398,0.0653,25.13,41.51,135.81,331.26,1,0.04,0.3455,0.97,97.75,93.67,289.12,3,0.3242,0.0885,31.69,26.22,91.7,287.14,3,0.2876,0.0899,33.13,22.87,94.12,289.57,3,0.3261,0.0865,31.37,26.99,92.58,288.03,3,0.3251,0.0841,32.49,24.38,78.22,273.67,3,0.3179,0.0549,42.96,0.0,1.9
CON3-1,SAA,50,5,616.97,236.7,9.87,246.56,0,0.0,0.0328,8.28,244.97,1,0.0311,0.0082,16.13,64.26,11.28,247.98,2,0.0528,0.0024,-14.32,131.74,8.34,245.04,1,0.0325,0.0076,15.43,65.8,9.08,245.78,1,0.0202,0.0189,7.99,82.29,8.09,244.79,1,0.024,0.0135,17.97,60.18,8.44,245.14,0,0.0152,0.0191,14.48,67.91,9.21,245.91,2,0.0428,0.0034,6.68,85.19,4.36,241.06,3,0.0634,0.0033,55.78,-23.6,7.32,244.02,1,0.0317,0.0066,25.83,42.76,3.21,239.91,0,0.0,0.0023,67.46,-49.49,8.18,244.88,1,0.0327,0.0078,17.09,62.12,6.96,243.66,1,0.0296,0.0067,29.42,34.81,5.41,242.11,1,0.0328,0.0,45.12,0.0,1.9
CON3-1,WDRO,50,6,637.92,273.79,1.57,275.36,0,0.0,0.0047,1.67,275.46,0,0.0063,0.0008,-6.63,115.23,2.23,276.02,0,0.0088,0.0004,-42.34,197.19,1.67,275.46,0,0.0063,0.0008,-6.63,115.23,1.32,275.12,0,0.0034,0.0019,15.49,64.45,1.21,275.0,0,0.0032,0.0018,22.67,47.96,1.33,275.12,0,0.0029,0.0022,15.46,64.52,1.8,275.59,0,0.0073,0.0004,-14.83,134.03,0.62,274.41,0,0.0068,0.0008,60.38,-38.59,1.23,275.02,0,0.0046,0.001,21.76,50.06,0.55,274.34,0,0.0,0.0007,65.02,-49.26,1.57,275.36,0,0.0,0.0047,0.0,100.0,1.23,275.02,0,0.0043,0.0012,21.66,50.28,0.88,274.68,0,0.0047,0.0,43.56,0.0,1.8
CON3-1,Gounaris,50,5,603.05,235.3,9.73,245.03,0,0.0,0.032,8.01,243.31,1,0.0303,0.0074,17.64,60.95,11.39,246.69,2,0.0533,0.002,-17.12,137.9,8.05,243.35,1,0.0308,0.0072,17.26,61.79,8.85,244.15,1,0.0289,0.013,9.03,80.0,7.18,242.49,1,0.0247,0.0099,26.14,42.12,7.41,242.72,1,0.0227,0.0117,23.77,47.36,8.78,244.08,1,0.0401,0.0032,9.73,78.45,4.36,239.67,2,0.051,0.0055,55.14,-22.08,6.74,242.04,1,0.0283,0.0066,30.73,31.97,3.52,238.83,0,0.0,0.0055,63.77,-41.17,7.99,243.29,1,0.0341,0.0067,17.87,60.44,6.63,241.94,1,0.0287,0.0058,31.82,29.56,5.33,240.64,1,0.032,0.0,45.17,0.0,1.9
CON3-1,Cui,50,5,603.9,235.39,9.38,244.77,0,0.0,0.0305,8.28,243.67,1,0.0364,0.004,11.73,74.25,12.04,247.43,2,0.0563,0.0014,-28.35,162.26,8.22,243.61,1,0.0364,0.0039,12.37,72.84,8.29,243.68,1,0.0314,0.0094,11.59,74.55,7.38,242.77,1,0.0255,0.0098,21.37,53.07,7.51,242.9,1,0.0196,0.0132,19.95,56.19,9.46,244.85,2,0.045,0.0018,-0.88,101.92,4.3,239.68,2,0.0558,0.0031,54.21,-19.06,6.81,242.2,1,0.0314,0.0046,27.44,39.74,3.42,238.81,0,0.0,0.0035,63.52,-39.5,8.52,243.91,2,0.0383,0.0053,9.16,79.88,6.24,241.63,1,0.0284,0.0046,33.48,26.48,5.11,240.5,1,0.0305,0.0,45.53,0.0,1.9
CON3-1,MDRO,50,6,636.03,273.6,1.69,275.29,0,0.0,0.0052,1.62,275.23,0,0.0062,0.0008,3.9,91.08,2.75,276.35,0,0.0111,0.0003,-62.6,243.01,1.62,275.23,0,0.0062,0.0008,3.9,91.08,1.34,274.94,0,0.0039,0.0018,20.62,52.88,1.38,274.98,0,0.003,0.0025,18.55,57.63,1.31,274.91,0,0.0032,0.0022,22.57,48.44,1.92,275.53,0,0.0081,0.0005,-13.8,131.54,0.72,274.32,0,0.0096,0.0007,57.34,-31.0,1.3,274.9,0,0.0045,0.0014,23.27,46.85,0.54,274.15,0,0.0,0.0006,67.81,-54.93,1.69,275.29,0,0.0,0.0052,0.0,100.0,1.45,275.05,0,0.0053,0.0014,14.2,67.55,0.95,274.55,0,0.0052,0.0,43.77,0.0,1.8
CON3-0,Det,50,4,617.59,201.76,100.54,302.3,0,0.0,0.2526,86.32,288.08,2,0.1494,0.121,14.14,44.58,102.28,304.04,2,0.255,0.0906,-1.73,106.78,86.25,288.01,2,0.1568,0.1156,14.21,44.31,88.24,290.0,2,0.1683,0.1219,12.24,52.07,87.26,289.02,2,0.1792,0.1171,13.21,48.25,86.8,288.55,1,0.1119,0.148,13.67,46.44,92.34,294.1,2,0.2092,0.0969,8.16,68.03,90.51,292.27,1,0.0775,0.196,9.98,60.9,82.27,284.03,2,0.1618,0.1101,18.17,28.81,77.98,279.74,1,0.052,0.1205,22.44,12.1,83.6,285.36,2,0.1562,0.1167,16.85,33.97,82.16,283.92,2,0.161,0.1092,18.28,28.37,74.88,276.64,2,0.1638,0.0889,25.52,0.0,1.9
CON3-0,SAA,50,5,700.38,245.04,11.97,257.01,0,0.0,0.0357,9.22,254.26,1,0.0353,0.0069,22.98,49.02,11.39,256.43,2,0.0525,0.0021,4.88,89.18,9.22,254.26,1,0.0353,0.0069,22.97,49.05,10.91,255.95,1,0.0176,0.0224,8.89,80.29,9.19,254.23,1,0.0271,0.0126,23.23,48.48,9.94,254.98,1,0.0179,0.0189,16.97,62.36,10.09,255.13,2,0.0436,0.004,15.68,65.23,6.81,251.85,2,0.0533,0.0109,43.14,4.32,8.56,253.59,1,0.0324,0.0072,28.53,36.72,4.15,249.19,0,0.0,0.0041,65.34,-44.93,9.82,254.86,1,0.0279,0.0133,17.97,60.15,8.31,253.35,1,0.032,0.0068,30.59,32.15,6.57,251.61,1,0.0357,0.0,45.08,0.0,1.9
CON3-0,WDRO,50,6,736.26,283.63,2.06,285.69,0,0.0,0.0058,2.1,285.72,0,0.0069,0.0017,-1.81,104.19,2.41,286.04,0,0.0085,0.0013,-16.95,139.21,2.1,285.72,0,0.0069,0.0017,-1.81,104.19,1.91,285.53,0,0.0028,0.0037,7.39,82.9,1.85,285.48,0,0.0019,0.0041,10.1,76.62,1.8,285.43,0,0.0025,0.0036,12.64,70.76,2.11,285.74,0,0.0072,0.0014,-2.42,105.59,1.15,284.77,0,0.0078,0.0021,44.43,-2.8,1.66,285.28,0,0.0048,0.0019,19.66,54.52,0.94,284.56,0,0.0,0.0017,54.63,-26.4,2.06,285.69,0,0.0,0.0058,0.0,100.0,1.67,285.29,0,0.004,0.0024,19.07,55.87,1.17,284.8,0,0.0058,0.0,43.22,0.0,1.8
CON3-0,Gounaris,50,5,720.84,247.08,12.36,259.44,0,0.0,0.0372,9.81,256.89,1,0.0354,0.0089,20.66,53.56,12.55,259.63,2,0.0569,0.0023,-1.55,103.49,9.82,256.9,1,0.0357,0.0087,20.54,53.82,11.9,258.98,0,0.0124,0.0288,3.72,91.63,9.31,256.39,1,0.0311,0.0108,24.71,44.45,10.29,257.37,0,0.0158,0.0221,16.76,62.33,10.94,258.03,2,0.0465,0.0048,11.45,74.26,6.48,253.57,3,0.0775,0.007,47.55,-6.91,9.02,256.11,1,0.0319,0.0094,26.98,39.35,4.15,251.24,0,0.0,0.0037,66.38,-49.25,9.61,256.7,1,0.0326,0.0101,22.23,50.02,8.73,255.82,1,0.0333,0.0078,29.35,34.0,6.86,253.95,1,0.0372,0.0,44.48,0.0,2.0
CON3-0,Cui,50,5,705.44,245.54,11.88,257.42,0,0.0,0.0364,9.19,254.74,1,0.0352,0.0071,22.59,49.65,12.24,257.78,2,0.0547,0.0029,-3.06,106.82,9.19,254.74,1,0.0352,0.0071,22.59,49.65,10.72,256.26,1,0.0158,0.0233,9.77,78.24,9.06,254.6,1,0.0262,0.0133,23.73,47.12,10.5,256.05,0,0.0102,0.0263,11.56,74.24,10.4,255.94,2,0.0463,0.004,12.44,72.27,6.53,252.08,2,0.0471,0.0112,44.99,-0.27,8.66,254.2,1,0.0274,0.0112,27.08,39.65,4.51,250.05,0,0.0,0.0055,62.03,-38.23,9.99,255.54,2,0.0359,0.0102,15.86,64.65,8.42,253.97,1,0.0288,0.0099,29.07,35.21,6.55,252.09,1,0.0364,0.0,44.87,0.0,1.9
CON3-0,MDRO,50,6,750.2,285.02,2.37,287.39,0,0.0,0.0068,2.53,287.55,0,0.0088,0.0014,-7.01,116.53,3.34,288.36,0,0.013,0.0007,-40.96,196.61,2.53,287.55,0,0.0088,0.0014,-7.01,116.53,2.15,287.17,0,0.0043,0.0037,9.38,77.88,1.92,286.94,0,0.0049,0.0027,18.82,55.61,1.88,286.9,0,0.0055,0.0022,20.49,51.67,2.73,287.75,0,0.0104,0.001,-15.08,135.56,1.23,286.25,0,0.0067,0.0023,48.18,-13.64,2.04,287.06,0,0.0062,0.0023,14.0,66.98,1.09,286.11,0,0.0,0.0018,53.93,-27.21,2.37,287.39,0,0.0,0.0068,0.0,100.0,1.91,286.93,0,0.0058,0.0021,19.27,54.55,1.36,286.38,0,0.0068,0.0,42.4,0.0,1.8
CON3-2,Det,50,4,523.46,192.35,114.65,307.0,0,0.0,0.312,79.59,271.93,3,0.2444,0.097,30.58,30.03,92.43,284.78,3,0.3791,0.0555,19.38,55.65,79.45,271.79,3,0.2567,0.0895,30.71,29.75,85.34,277.69,3,0.2835,0.0925,25.57,41.51,95.16,287.51,2,0.1839,0.1601,17.0,61.11,91.18,283.52,2,0.1867,0.1459,20.48,53.15,88.32,280.67,3,0.3494,0.0605,22.97,47.45,112.56,304.9,1,0.0186,0.2984,1.83,95.81,78.45,270.8,3,0.2615,0.0845,31.57,27.76,77.96,270.3,3,0.2534,0.0846,32.01,26.77,78.89,271.24,3,0.2671,0.0823,31.19,28.63,77.66,270.01,3,0.2651,0.0796,32.26,26.18,64.54,256.89,3,0.2602,0.0518,43.71,0.0,1.9
CON3-2,SAA,50,5,570.07,232.01,7.21,239.22,0,0.0,0.0235,5.34,237.34,1,0.0234,0.0033,25.97,41.16,7.65,239.66,1,0.0375,0.0013,-6.17,113.99,5.35,237.36,1,0.0235,0.0033,25.75,41.66,5.92,237.93,1,0.0163,0.0099,17.9,59.44,5.59,237.59,1,0.0201,0.0069,22.5,49.01,5.68,237.69,0,0.0145,0.0105,21.18,52.01,6.16,238.16,1,0.0294,0.002,14.58,66.96,2.9,234.91,2,0.0387,0.0025,59.77,-35.43,5.13,237.14,1,0.022,0.0043,28.81,34.72,2.87,234.88,0,0.0,0.0038,60.15,-36.3,6.1,238.1,1,0.0225,0.0072,15.42,65.07,4.73,236.74,1,0.0214,0.0034,34.37,22.13,4.03,236.03,1,0.0235,0.0,44.13,0.0,1.8
CON3-2,WDRO,50,6,598.97,269.9,1.71,271.61,0,0.0,0.005,1.53,271.43,0,0.0047,0.0016,10.4,76.47,1.82,271.71,0,0.0057,0.0016,-6.09,113.77,1.56,271.46,0,0.0044,0.0018,8.77,80.16,1.6,271.49,0,0.0022,0.0034,6.8,84.61,1.47,271.37,0,0.0019,0.0032,14.06,68.19,1.46,271.36,0,0.0032,0.0024,14.53,67.13,1.62,271.51,0,0.0047,0.0018,5.59,87.37,1.16,271.06,0,0.0047,0.0027,32.23,27.11,1.43,271.33,0,0.003,0.0025,16.22,63.3,1.04,270.94,0,0.0,0.0024,39.19,11.36,1.71,271.61,0,0.0,0.005,0.0,100.0,1.3,271.2,0,0.0045,0.0013,24.04,45.62,0.96,270.85,0,0.005,0.0,44.21,0.0,1.8
CON3-2,Gounaris,50,5,551.26,230.13,8.33,238.45,0,0.0,0.0271,6.49,236.61,1,0.0232,0.007,22.13,50.31,8.57,238.7,2,0.0393,0.002,-2.93,106.59,6.47,236.6,1,0.0237,0.0067,22.26,50.02,7.75,237.88,1,0.0142,0.017,6.89,84.53,6.72,236.84,1,0.0166,0.0125,19.36,56.52,6.71,236.84,1,0.0145,0.0136,19.45,56.33,7.13,237.26,1,0.0312,0.0036,14.34,67.8,3.56,233.69,2,0.0504,0.0023,57.21,-28.45,5.94,236.06,1,0.0233,0.0063,28.73,35.49,3.14,233.27,0,0.0,0.0032,62.31,-39.89,6.68,236.8,1,0.0245,0.0077,19.82,55.5,5.7,235.83,1,0.0257,0.0042,31.56,29.14,4.62,234.75,1,0.0271,0.0,44.54,0.0,1.9
CON3-2,Cui,50,5,568.94,231.89,7.0,238.9,0,0.0,0.0227,5.3,237.19,1,0.022,0.004,24.35,44.87,7.45,239.35,1,0.0366,0.0011,-6.41,114.52,5.3,237.2,1,0.0224,0.0038,24.25,45.1,6.05,237.95,1,0.0209,0.0079,13.55,69.32,5.68,237.57,1,0.0149,0.0101,18.95,57.1,5.79,237.69,0,0.0093,0.0137,17.26,60.93,6.23,238.13,1,0.0298,0.002,11.0,75.11,2.95,234.85,2,0.0412,0.0025,57.86,-30.98,4.98,236.87,1,0.0215,0.0041,28.91,34.55,2.74,234.63,0,0.0,0.0035,60.92,-37.9,6.13,238.03,1,0.023,0.0071,12.42,71.87,4.65,236.54,1,0.0209,0.0034,33.65,23.83,3.91,235.8,1,0.0227,0.0,44.17,0.0,1.8
CON3-2,MDRO,50,6,596.94,269.69,2.1,271.79,0,0.0,0.0059,1.74,271.44,0,0.0052,0.0017,16.86,61.04,2.3,272.0,0,0.0076,0.0015,-9.93,122.93,1.74,271.44,0,0.0052,0.0017,16.86,61.04,1.84,271.54,0,0.0031,0.0034,12.11,72.01,1.72,271.41,0,0.0028,0.0032,18.17,58.01,1.7,271.4,0,0.0045,0.0022,18.7,56.79,1.97,271.67,0,0.0062,0.0017,5.79,86.62,1.06,270.75,0,0.0063,0.002,49.45,-14.25,1.66,271.36,0,0.0036,0.0027,20.57,52.47,0.94,270.63,0,0.0,0.0015,55.31,-27.8,2.1,271.79,0,0.0,0.0059,0.0,100.0,1.52,271.22,0,0.0044,0.0017,27.37,36.76,1.19,270.88,0,0.0059,0.0,43.28,0.0,2.0
CON3-4,Det,50,4,599.73,199.97,167.95,367.92,0,0.0,0.3981,101.03,301.0,3,0.392,0.0591,39.84,26.84,109.33,309.3,3,0.5074,0.0194,34.9,35.91,102.8,302.78,3,0.379,0.0708,38.79,28.78,108.77,308.74,3,0.436,0.0546,35.24,35.3,120.58,320.55,3,0.4324,0.0804,28.2,48.22,133.6,333.57,2,0.2554,0.1757,20.45,62.45,105.98,305.95,3,0.4809,0.026,36.9,32.25,165.74,365.71,1,0.0226,0.3809,1.32,97.58,101.46,301.43,3,0.408,0.052,39.59,27.31,100.24,300.21,3,0.3921,0.0516,40.31,25.98,102.36,302.33,3,0.4205,0.0481,39.05,28.29,100.49,300.47,3,0.4124,0.047,40.16,26.26,76.48,276.45,3,0.3924,0.0057,54.46,0.0,1.8
CON3-4,SAA,50,5,650.56,240.06,10.75,250.81,0,0.0,0.0374,8.23,248.28,1,0.0318,0.009,23.49,46.82,11.51,251.57,2,0.054,0.0024,-7.06,115.97,8.23,248.28,1,0.0318,0.009,23.49,46.82,9.14,249.19,1,0.0184,0.0212,15.02,66.0,8.89,248.94,1,0.0213,0.0187,17.37,60.66,9.26,249.31,1,0.016,0.0229,13.93,68.46,9.59,249.65,2,0.0451,0.0036,10.83,75.48,4.37,244.42,3,0.0597,0.0046,59.4,-34.49,7.56,247.61,1,0.0326,0.0077,29.74,32.66,3.43,243.49,0,0.0,0.0042,68.11,-54.22,8.89,248.95,2,0.0434,0.0057,17.31,60.81,7.4,247.46,1,0.0347,0.0059,31.16,29.44,6.0,246.06,1,0.0374,0.0,44.17,0.0,1.8
CON3-4,WDRO,50,6,670.68,277.07,1.59,278.65,0,0.0,0.0047,1.91,278.98,0,0.0069,0.001,-20.45,145.94,2.12,279.19,0,0.008,0.0008,-33.95,176.26,1.91,278.98,0,0.0069,0.001,-20.45,145.94,1.37,278.43,0,0.0034,0.0022,13.93,68.71,1.38,278.45,0,0.002,0.003,12.96,70.9,1.34,278.41,0,0.0022,0.0028,15.4,65.41,1.79,278.86,0,0.0068,0.0008,-13.0,129.19,0.62,277.69,0,0.0074,0.0008,60.75,-36.44,1.24,278.31,0,0.0033,0.0018,21.86,50.91,0.65,277.72,0,0.0,0.0012,59.01,-32.55,1.59,278.65,0,0.0,0.0047,0.0,100.0,1.42,278.48,0,0.0047,0.0016,10.64,76.09,0.88,277.95,0,0.0047,0.0,44.52,0.0,1.8
CON3-4,Gounaris,50,5,645.15,239.52,11.26,250.77,0,0.0,0.0385,8.85,248.36,1,0.0338,0.0079,21.4,50.11,12.44,251.96,2,0.0549,0.0035,-10.52,124.53,8.85,248.36,1,0.0338,0.0079,21.4,50.11,9.06,248.58,1,0.0268,0.0151,19.48,54.59,8.83,248.34,1,0.0264,0.0146,21.59,49.66,9.33,248.84,1,0.0215,0.0189,17.15,60.02,10.39,249.9,2,0.045,0.0052,7.72,82.01,4.28,243.8,2,0.0472,0.0063,61.94,-44.41,8.06,247.57,1,0.0313,0.0096,28.42,33.74,3.49,243.01,0,0.0,0.0041,68.97,-60.8,9.37,248.89,2,0.0326,0.0118,16.76,60.93,7.79,247.31,1,0.0339,0.007,30.77,28.27,6.43,245.94,1,0.0385,0.0,42.89,0.0,1.8
CON3-4,Cui,50,5,650.56,240.06,10.75,250.81,0,0.0,0.0374,8.23,248.28,1,0.0318,0.009,23.49,46.82,11.51,251.57,2,0.054,0.0024,-7.06,115.97,8.23,248.28,1,0.0318,0.009,23.49,46.82,9.14,249.19,1,0.0184,0.0212,15.02,66.0,8.89,248.94,1,0.0213,0.0187,17.37,60.66,9.26,249.31,1,0.016,0.0229,13.93,68.46,9.59,249.65,2,0.0451,0.0036,10.83,75.48,4.37,244.42,3,0.0597,0.0046,59.4,-34.49,7.56,247.61,1,0.0326,0.0077,29.74,32.66,3.43,243.49,0,0.0,0.0042,68.11,-54.22,8.89,248.95,2,0.0434,0.0057,17.31,60.81,7.4,247.46,1,0.0347,0.0059,31.16,29.44,6.0,246.06,1,0.0374,0.0,44.17,0.0,1.9
CON3-4,MDRO,50,6,667.6,276.76,1.69,278.45,0,0.0,0.005,1.95,278.71,0,0.0068,0.0011,-15.34,134.78,2.45,279.21,0,0.0093,0.0007,-44.75,201.44,1.95,278.71,0,0.0068,0.0011,-15.34,134.78,1.41,278.17,0,0.0021,0.003,16.38,62.86,1.52,278.28,0,0.0013,0.0037,10.4,76.42,1.35,278.11,0,0.0022,0.0028,19.9,54.89,2.01,278.77,0,0.0075,0.0008,-19.11,143.31,0.88,277.64,0,0.0061,0.0017,47.69,-8.1,1.31,278.07,0,0.0032,0.0021,22.72,48.49,0.71,277.47,0,0.0,0.0013,58.12,-31.75,1.69,278.45,0,0.0,0.005,0.0,100.0,1.33,278.09,0,0.0047,0.0013,21.48,51.31,0.95,277.71,0,0.005,0.0,44.11,0.0,1.8
CON3-5,Det,50,4,593.84,199.38,149.98,349.37,0,0.0,0.3554,110.6,309.98,3,0.2971,0.1224,26.26,39.07,116.25,315.64,3,0.3981,0.087,22.49,47.82,111.08,310.46,3,0.3056,0.1191,25.94,39.82,121.5,320.89,3,0.3824,0.1085,18.99,55.94,116.09,315.48,3,0.3075,0.1316,22.6,47.57,136.61,335.99,1,0.0992,0.2724,8.92,79.31,114.69,314.08,3,0.3854,0.0894,23.53,45.41,147.23,346.62,1,0.0295,0.3357,1.83,95.75,109.89,309.27,3,0.3094,0.1149,26.73,37.97,109.3,308.69,3,0.29,0.1174,27.12,37.07,110.59,309.98,3,0.3147,0.1138,26.26,39.07,109.44,308.82,3,0.3201,0.1089,27.03,37.28,85.34,284.72,3,0.2851,0.0703,43.1,0.0,1.8
CON3-5,SAA,50,5,630.37,238.04,6.85,244.89,0,0.0,0.0226,5.51,243.55,1,0.0208,0.0052,19.59,56.88,7.89,245.93,1,0.0366,0.0015,-15.19,133.44,5.51,243.55,1,0.0211,0.005,19.53,57.0,5.79,243.83,0,0.0123,0.0121,15.52,65.84,5.59,243.63,0,0.012,0.0119,18.42,59.45,5.81,243.85,0,0.0109,0.013,15.14,66.67,6.27,244.3,1,0.0295,0.002,8.53,81.22,3.17,241.21,1,0.0288,0.0053,53.71,-18.25,4.76,242.8,1,0.0192,0.0051,30.49,32.88,2.13,240.17,0,0.0,0.0019,68.93,-51.74,5.9,243.93,1,0.0188,0.0086,13.95,69.29,4.69,242.73,1,0.0212,0.0037,31.51,30.62,3.74,241.78,1,0.0226,0.0,45.42,0.0,1.8
CON3-5,WDRO,50,6,649.9,274.99,0.79,275.78,0,0.0,0.0023,1.31,276.3,0,0.0053,0.0005,-66.1,250.93,1.55,276.54,0,0.0061,0.0006,-96.38,320.07,1.31,276.3,0,0.0051,0.0006,-65.73,250.08,0.82,275.81,0,0.0015,0.0016,-4.12,109.4,0.76,275.75,0,0.0018,0.0013,3.16,92.79,0.88,275.87,0,0.0026,0.0012,-11.18,125.52,1.34,276.33,0,0.0053,0.0007,-69.95,259.73,0.65,275.64,0,0.0021,0.0016,16.95,61.3,0.77,275.76,0,0.0026,0.0008,2.49,94.31,0.45,275.44,0,0.0,0.0008,42.85,2.15,0.79,275.78,0,0.0,0.0023,0.0,100.0,0.76,275.75,0,0.0017,0.0013,3.24,92.59,0.44,275.43,0,0.0023,0.0,43.79,0.0,1.8
CON3-5,Gounaris,50,5,626.43,237.64,7.55,245.19,0,0.0,0.0242,5.96,243.6,1,0.0255,0.0032,21.12,53.49,9.59,247.23,2,0.0438,0.0009,-26.98,159.41,5.96,243.6,1,0.0255,0.0032,21.12,53.49,6.68,244.32,1,0.0144,0.0133,11.59,74.47,5.89,243.53,1,0.0147,0.0107,22.05,51.44,5.78,243.42,1,0.0156,0.0097,23.44,48.37,7.71,245.35,1,0.0356,0.0014,-2.06,104.53,3.81,241.46,2,0.0427,0.0043,49.51,-9.03,5.16,242.8,1,0.0217,0.0045,31.72,30.14,2.56,240.2,0,0.0,0.002,66.15,-45.69,6.16,243.8,1,0.0232,0.0062,18.47,59.32,5.13,242.78,1,0.0227,0.0039,32.02,29.49,4.12,241.77,1,0.0242,0.0,45.41,0.0,1.9
CON3-5,Cui,50,5,626.6,237.66,7.3,244.96,0,0.0,0.0235,6.08,243.74,1,0.0227,0.0048,16.79,62.72,8.85,246.51,1,0.0385,0.0015,-21.21,147.1,6.08,243.74,1,0.023,0.0046,16.74,62.83,5.96,243.62,1,0.0163,0.0098,18.44,59.05,5.86,243.52,0,0.0125,0.0121,19.71,56.23,6.06,243.72,0,0.0096,0.0142,17.04,62.16,6.84,244.5,1,0.0298,0.0023,6.34,85.92,3.98,241.64,2,0.0317,0.0059,45.58,-1.2,5.04,242.7,1,0.0213,0.0044,30.98,31.21,2.44,240.1,0,0.0,0.0019,66.57,-47.81,6.25,243.91,1,0.022,0.0073,14.46,67.89,5.01,242.67,1,0.0217,0.004,31.42,30.23,4.01,241.68,1,0.0235,0.0,45.03,0.0,1.9
CON3-5,MDRO,50,6,648.53,274.85,1.08,275.93,0,0.0,0.0032,1.39,276.24,0,0.0059,0.0003,-28.41,164.4,1.84,276.69,0,0.008,0.0002,-70.22,259.17,1.39,276.24,0,0.0059,0.0003,-28.41,164.4,0.98,275.83,0,0.0024,0.0015,9.43,78.63,0.96,275.82,0,0.0028,0.0013,10.67,75.82,1.04,275.89,0,0.0038,0.0009,3.56,91.92,1.55,276.4,0,0.0068,0.0003,-43.07,197.64,0.66,275.51,0,0.0033,0.0013,39.08,11.41,0.94,275.79,0,0.0034,0.0008,13.01,70.51,0.48,275.34,0,0.0,0.0006,55.33,-25.41,1.08,275.93,0,0.0,0.0032,0.0,100.0,0.88,275.74,0,0.0024,0.0013,18.29,58.53,0.6,275.46,0,0.0032,0.0,44.12,0.0,1.8
CON3-3,Det,50,4,607.67,200.77,132.13,332.89,0,0.0,0.3659,80.09,280.86,3,0.3345,0.0569,39.38,24.94,102.26,303.03,3,0.5024,0.0039,22.6,56.92,79.33,280.1,3,0.339,0.0491,39.96,23.84,84.17,284.94,3,0.4076,0.0326,36.29,30.83,90.03,290.79,3,0.3352,0.089,31.86,39.27,78.78,279.54,3,0.3371,0.0502,40.38,23.05,92.27,293.04,3,0.4587,0.006,30.16,42.52,126.67,327.44,1,0.0506,0.33,4.13,92.13,74.91,275.68,3,0.36,0.0315,43.3,17.47,74.43,275.2,3,0.341,0.0331,43.67,16.77,75.68,276.45,3,0.3635,0.0306,42.72,18.58,74.67,275.44,3,0.3603,0.0307,43.49,17.12,62.8,263.57,3,0.3636,0.0023,52.47,0.0,1.9
CON3-3,SAA,50,5,713.82,246.38,15.61,261.99,0,0.0,0.054,12.66,259.04,2,0.0464,0.0135,18.89,57.37,17.87,264.25,3,0.0802,0.0049,-14.48,132.67,12.66,259.04,2,0.0464,0.0135,18.89,57.37,13.23,259.61,1,0.0316,0.0275,15.27,65.55,11.89,258.27,2,0.0407,0.0185,23.84,46.21,11.37,257.75,2,0.0429,0.0141,27.16,38.71,14.55,260.93,3,0.0659,0.0063,6.78,84.7,6.3,252.69,3,0.0794,0.0091,59.62,-34.53,10.97,257.35,2,0.0478,0.011,29.72,32.92,4.96,251.34,0,0.0,0.0063,68.25,-54.02,12.38,258.76,2,0.0523,0.0117,20.67,53.35,10.83,257.22,2,0.0491,0.0097,30.59,30.97,8.69,255.07,2,0.054,0.0,44.31,0.0,1.9
