sweep,scenario,x,seed,none_cost,none_fail,none_ho,v1_myo_cost,v1_myo_fail,v1_myo_ho,v1_myo_saving,v1_myo_gap,v1_tun_cost,v1_tun_fail,v1_tun_ho,v1_tun_saving,v1_tun_gap,fb_tun_cost,fb_tun_fail,fb_tun_ho,fb_tun_saving,fb_tun_gap,v2_lsm_cost,v2_lsm_fail,v2_lsm_ho,v2_lsm_saving,v2_lsm_gap,oracle_cost,oracle_fail,oracle_ho,oracle_saving
n_train,ctd,20000,3,0.4995833333333333,0.09991666666666667,0.0,0.4995833333333333,0.09991666666666667,0.0,0.0,100.0,0.4995833333333333,0.09991666666666667,0.0,0.0,100.0,0.2500833333333333,0.028583333333333332,0.10716666666666666,49.94161801501251,37.57297748123436,0.23316666666666666,0.01633333333333333,0.1515,53.3277731442869,33.340283569641365,0.09991666666666667,0.0,0.09991666666666667,80.0
n_train,ctd,20000,4,0.5041666666666667,0.10083333333333333,0.0,0.5041666666666667,0.10083333333333333,0.0,0.0,99.99999999999999,0.5041666666666667,0.10083333333333333,0.0,0.0,99.99999999999999,0.26508333333333334,0.02625,0.13383333333333333,47.421487603305785,40.723140495867774,0.24783333333333332,0.022916666666666665,0.13325,50.84297520661156,36.446280991735534,0.10083333333333333,0.0,0.10083333333333333,80.0
n_train,milk_run,200,0,0.5879166666666666,0.11758333333333333,0.0,0.3770833333333333,8.333333333333333e-05,0.37666666666666665,35.86109142452162,55.17363571934798,0.27891666666666665,0.027333333333333334,0.14225,52.55846917080085,34.30191353649894,0.27891666666666665,0.027333333333333334,0.14225,52.55846917080085,34.30191353649894,0.21883333333333332,0.007166666666666667,0.183,62.778171509567684,21.527285613040398,0.11758333333333333,0.0,0.11758333333333333,80.0
n_train,milk_run,200,1,0.51875,0.10375,0.0,0.36666666666666664,8.333333333333333e-05,0.36625,29.317269076305234,63.353413654618464,0.2395,0.02075,0.13575,53.83132530120482,32.710843373493965,0.2395,0.02075,0.13575,53.83132530120482,32.710843373493965,0.25558333333333333,0.007583333333333333,0.21766666666666667,50.73092369477912,36.5863453815261,0.10375,0.0,0.10375,80.0
n_train,milk_run,200,2,0.53375,0.10675,0.0,0.2985,0.0006666666666666666,0.2951666666666667,44.074941451990625,44.90632318501171,0.21116666666666667,0.0175,0.12366666666666666,60.437158469945345,24.453551912568308,0.21116666666666667,0.0175,0.12366666666666666,60.437158469945345,24.453551912568308,0.21008333333333334,0.005333333333333333,0.18341666666666667,60.64012490241998,24.199843871975023,0.10675,0.0,0.10675,80.0
n_train,milk_run,200,3,0.5029166666666667,0.10058333333333333,0.0,0.3030833333333333,0.0004166666666666667,0.301,39.73487986743994,50.33140016570008,0.19966666666666666,0.01575,0.12091666666666667,60.29826014913008,24.627174813587406,0.19966666666666666,0.01575,0.12091666666666667,60.29826014913008,24.627174813587406,0.19491666666666665,0.015083333333333334,0.1195,61.242750621375315,23.44656172328086,0.10058333333333333,0.0,0.10058333333333333,80.0
n_train,milk_run,200,4,0.42375,0.08475,0.0,0.29133333333333333,0.0003333333333333333,0.2896666666666667,31.2487708947886,60.939036381514256,0.19525,0.008166666666666666,0.15441666666666667,53.92330383480826,32.59587020648968,0.19525,0.008166666666666666,0.15441666666666667,53.92330383480826,32.59587020648968,0.19091666666666668,0.009916666666666667,0.14133333333333334,54.945919370698135,31.317600786627334,0.08475,0.0,0.08475,80.00000000000001
n_train,milk_run,500,0,0.58625,0.11725,0.0,0.31783333333333336,0.0006666666666666666,0.3145,45.785358919687276,42.76830135039091,0.248,0.015583333333333333,0.17008333333333334,57.69722814498934,27.878464818763323,0.248,0.015583333333333333,0.17008333333333334,57.69722814498934,27.878464818763323,0.21358333333333332,0.01025,0.16233333333333333,63.5678749111585,20.540156361051878,0.11725,0.0,0.11725,80.0
n_train,milk_run,500,1,0.7170833333333333,0.14341666666666666,0.0,0.33716666666666667,8.333333333333333e-05,0.33675,52.98082510168506,33.77396862289367,0.24541666666666667,0.01325,0.17916666666666667,65.77571179546776,17.780360255665315,0.24541666666666667,0.01325,0.17916666666666667,65.77571179546776,17.780360255665315,0.24708333333333332,0.013833333333333333,0.17791666666666667,65.54328878558978,18.07088901801278,0.14341666666666666,0.0,0.14341666666666666,80.0
n_train,milk_run,500,2,0.4395833333333333,0.08791666666666667,0.0,0.31708333333333333,0.00025,0.31583333333333335,27.86729857819905,65.16587677725117,0.19775,0.007083333333333333,0.16233333333333333,55.01421800947867,31.23222748815166,0.19775,0.007083333333333333,0.16233333333333333,55.01421800947867,31.23222748815166,0.18741666666666668,0.007166666666666667,0.15158333333333332,57.3649289099526,28.293838862559245,0.08791666666666667,0.0,0.08791666666666667,80.00000000000001
n_train,milk_run,500,3,0.5633333333333334,0.11266666666666666,0.0,0.35383333333333333,0.0003333333333333333,0.3521666666666667,37.18934911242604,53.51331360946746,0.22266666666666668,0.017833333333333333,0.1335,60.473372781065095,24.408284023668642,0.22266666666666668,0.017833333333333333,0.1335,60.473372781065095,24.408284023668642,0.21208333333333335,0.01625,0.13083333333333333,62.35207100591716,22.059911242603555,0.11266666666666666,0.0,0.11266666666666666,79.99999999999999
n_train,milk_run,500,4,0.49875,0.09975,0.0,0.345,0.00016666666666666666,0.3441666666666667,30.82706766917294,61.46616541353383,0.21266666666666667,0.012083333333333333,0.15225,57.36006683375104,28.299916457811193,0.21266666666666667,0.012083333333333333,0.15225,57.36006683375104,28.299916457811193,0.1995,0.012166666666666666,0.13866666666666666,60.0,25.000000000000004,0.09975,0.0,0.09975,80.00000000000001
n_train,milk_run,1000,0,0.48083333333333333,0.09616666666666666,0.0,0.3279166666666667,0.00025,0.32666666666666666,31.80242634315424,60.2469670710572,0.20841666666666667,0.0155,0.13091666666666665,56.65511265164644,29.18110918544194,0.20841666666666667,0.0155,0.13091666666666665,56.65511265164644,29.18110918544194,0.18491666666666667,0.00575,0.15616666666666668,61.5424610051993,23.07192374350087,0.09616666666666666,0.0,0.09616666666666666,80.0
n_train,milk_run,1000,1,0.5591666666666667,0.11183333333333334,0.0,0.334,0.0003333333333333333,0.3323333333333333,40.26825633383011,49.664679582712374,0.22291666666666668,0.01125,0.16666666666666666,60.13412816691506,24.832339791356187,0.22291666666666668,0.01125,0.16666666666666666,60.13412816691506,24.832339791356187,0.20466666666666666,0.009,0.15966666666666668,63.397913561847986,20.75260804769001,0.11183333333333334,0.0,0.11183333333333334,80.0
n_train,milk_run,1000,2,0.5629166666666666,0.11258333333333333,0.0,0.3284166666666667,0.0003333333333333333,0.32675,41.65803108808289,47.92746113989639,0.22175,0.012583333333333334,0.15883333333333333,60.60695780903034,24.24130273871207,0.22175,0.012583333333333334,0.15883333333333333,60.60695780903034,24.24130273871207,0.20425,0.00625,0.173,63.715766099185785,20.355292376017765,0.11258333333333333,0.0,0.11258333333333333,80.0
n_train,milk_run,1000,3,0.48791666666666667,0.09758333333333333,0.0,0.306,8.333333333333333e-05,0.3055833333333333,37.284372331340734,53.39453458582408,0.19641666666666666,0.0065,0.16391666666666665,59.74380871050384,25.320239111870197,0.19641666666666666,0.0065,0.16391666666666665,59.74380871050384,25.320239111870197,0.20175,0.002916666666666667,0.18716666666666668,58.65072587532024,26.686592655849704,0.09758333333333333,0.0,0.09758333333333333,80.0
n_train,milk_run,1000,4,0.44958333333333333,0.08991666666666667,0.0,0.3298333333333333,0.0003333333333333333,0.32816666666666666,26.63577386468953,66.70528266913807,0.19258333333333333,0.016,0.11258333333333333,57.16404077849861,28.544949026876733,0.19258333333333333,0.016,0.11258333333333333,57.16404077849861,28.544949026876733,0.17258333333333334,0.006333333333333333,0.14091666666666666,61.61260426320668,22.984244670991654,0.08991666666666667,0.0,0.08991666666666667,80.0
n_train,milk_run,5000,0,0.5191666666666667,0.10383333333333333,0.0,0.3263333333333333,0.0004166666666666667,0.32425,37.142857142857146,53.57142857142856,0.22191666666666668,0.014666666666666666,0.14858333333333335,57.255216693418944,28.43097913322633,0.22191666666666668,0.014666666666666666,0.14858333333333335,57.255216693418944,28.43097913322633,0.19183333333333333,0.01025,0.14058333333333334,63.049759229534516,21.18780096308186,0.10383333333333333,0.0,0.10383333333333333,80.0
n_train,milk_run,5000,1,0.5625,0.1125,0.0,0.32608333333333334,0.00016666666666666666,0.32525,42.029629629629625,47.46296296296296,0.21775,0.0095,0.17025,61.28888888888889,23.38888888888889,0.21775,0.0095,0.17025,61.28888888888889,23.38888888888889,0.19558333333333333,0.006833333333333334,0.16141666666666668,65.22962962962964,18.462962962962962,0.1125,0.0,0.1125,80.0
n_train,milk_run,5000,2,0.4920833333333333,0.09841666666666667,0.0,0.34058333333333335,0.00025,0.3393333333333333,30.78746824724809,61.515664690939886,0.18991666666666668,0.011416666666666667,0.13283333333333333,61.40558848433531,23.243014394580864,0.18991666666666668,0.011416666666666667,0.13283333333333333,61.40558848433531,23.243014394580864,0.17841666666666667,0.0065,0.14591666666666667,63.74259102455546,20.321761219305674,0.09841666666666667,0.0,0.09841666666666667,80.0
n_train,milk_run,5000,3,0.5066666666666667,0.10133333333333333,0.0,0.33408333333333334,0.0003333333333333333,0.3324166666666667,34.0625,57.421875,0.19733333333333333,0.011583333333333333,0.13941666666666666,61.05263157894736,23.684210526315788,0.19733333333333333,0.011583333333333333,0.13941666666666666,61.05263157894736,23.684210526315788,0.18158333333333335,0.009416666666666667,0.1345,64.16118421052633,19.79851973684211,0.10133333333333333,0.0,0.10133333333333333,80.0
n_train,milk_run,5000,4,0.5329166666666667,0.10658333333333334,0.0,0.32058333333333333,0.0005,0.31808333333333333,39.84362783424551,50.195465207193116,0.21775,0.01175,0.159,59.139953088350275,26.075058639562158,0.21775,0.01175,0.159,59.139953088350275,26.075058639562158,0.19191666666666668,0.007666666666666666,0.15358333333333332,63.98749022673964,20.015637216575453,0.10658333333333334,0.0,0.10658333333333334,80.0
n_train,milk_run,20000,0,0.50375,0.10075,0.0,0.32475,0.0004166666666666667,0.32266666666666666,35.53349875930522,55.58312655086848,0.21433333333333332,0.016833333333333332,0.13016666666666668,57.452440033085196,28.184449958643498,0.21433333333333332,0.016833333333333332,0.13016666666666668,57.452440033085196,28.184449958643498,0.18441666666666667,0.008583333333333333,0.1415,63.39123242349049,20.76095947063689,0.10075,0.0,0.10075,80.0
n_train,milk_run,20000,1,0.505,0.101,0.0,0.31683333333333336,8.333333333333333e-05,0.3164166666666667,37.26072607260726,53.42409240924093,0.20758333333333334,0.014583333333333334,0.13466666666666666,58.8943894389439,26.38201320132013,0.20758333333333334,0.014583333333333334,0.13466666666666666,58.8943894389439,26.38201320132013,0.18316666666666667,0.007,0.14816666666666667,63.729372937293725,20.33828382838284,0.101,0.0,0.101,80.00000000000001
n_train,milk_run,20000,2,0.49333333333333335,0.09866666666666667,0.0,0.32558333333333334,0.0003333333333333333,0.3239166666666667,34.00337837837838,57.495777027027025,0.19541666666666666,0.01225,0.13416666666666666,60.38851351351352,24.514358108108105,0.19541666666666666,0.01225,0.13416666666666666,60.38851351351352,24.514358108108105,0.17541666666666667,0.007916666666666667,0.13583333333333333,64.44256756756756,19.44679054054054,0.09866666666666667,0.0,0.09866666666666667,80.0
n_train,milk_run,20000,3,0.49541666666666667,0.09908333333333333,0.0,0.31708333333333333,0.00016666666666666666,0.31625,35.99663582842725,55.00420521446594,0.19675,0.013916666666666667,0.12716666666666668,60.28595458368376,24.642556770395295,0.19675,0.013916666666666667,0.12716666666666668,60.28595458368376,24.642556770395295,0.17725,0.009,0.13225,64.22203532380152,19.722455845248106,0.09908333333333333,0.0,0.09908333333333333,80.0
n_train,milk_run,20000,4,0.49375,0.09875,0.0,0.3274166666666667,0.0003333333333333333,0.32575,33.687763713080166,57.89029535864979,0.20191666666666666,0.012083333333333333,0.1415,59.105485232067515,26.11814345991561,0.20191666666666666,0.012083333333333333,0.1415,59.105485232067515,26.11814345991561,0.183,0.008,0.143,62.936708860759495,21.329113924050628,0.09875,0.0,0.09875,80.0
route_len,ctd,6,0,0.51625,0.10325,0.0,0.51625,0.10325,0.0,0.0,100.0,0.51625,0.10325,0.0,0.0,100.0,0.31016666666666665,0.03691666666666667,0.12558333333333332,39.919289749798224,50.02021018593371,0.30575,0.03275,0.142,40.77481840193704,48.94907033144706,0.10391666666666667,0.00016666666666666666,0.10308333333333333,79.87086359967716
route_len,ctd,6,1,0.53625,0.10725,0.0,0.53625,0.10725,0.0,0.0,100.0,0.53625,0.10725,0.0,0.0,100.0,0.3254166666666667,0.043833333333333335,0.10625,39.31623931623931,50.85470085470085,0.31216666666666665,0.035333333333333335,0.1355,41.78710178710179,47.76612276612276,0.10725,0.0,0.10725,80.0
route_len,ctd,6,2,0.50625,0.10125,0.0,0.50625,0.10125,0.0,0.0,100.0,0.50625,0.10125,0.0,0.0,100.0,0.31666666666666665,0.0375,0.12916666666666668,37.44855967078189,53.112118713932404,0.31533333333333335,0.027416666666666666,0.17825,37.71193415637859,52.78235779060182,0.10191666666666667,0.00016666666666666666,0.10108333333333333,79.86831275720164
route_len,ctd,6,3,0.525,0.105,0.0,0.525,0.105,0.0,0.0,100.0,0.525,0.105,0.0,0.0,100.0,0.331,0.03766666666666667,0.14266666666666666,36.952380952380956,53.699284009546545,0.31575,0.037,0.13075,39.85714285714286,50.05966587112171,0.106,0.00025,0.10475,79.80952380952381
route_len,ctd,6,4,0.4891666666666667,0.09783333333333333,0.0,0.4891666666666667,0.09783333333333333,0.0,0.0,100.0,0.4891666666666667,0.09783333333333333,0.0,0.0,100.0,0.31166666666666665,0.03741666666666667,0.12458333333333334,36.286201022146514,54.56484641638224,0.30541666666666667,0.03758333333333334,0.1175,37.56388415672914,52.96501706484641,0.0985,0.00016666666666666666,0.09766666666666667,79.86371379897786
route_len,ctd,12,0,0.5075,0.1015,0.0,0.5075,0.1015,0.0,0.0,100.0,0.5075,0.1015,0.0,0.0,100.0,0.25816666666666666,0.02075,0.15441666666666667,49.129720853858785,38.58784893267652,0.24283333333333335,0.021,0.13783333333333334,52.15106732348111,34.81116584564862,0.1015,0.0,0.1015,80.0
route_len,ctd,12,1,0.5245833333333333,0.10491666666666667,0.0,0.5245833333333333,0.10491666666666667,0.0,0.0,100.0,0.5245833333333333,0.10491666666666667,0.0,0.0,100.0,0.2615,0.02225,0.15025,50.15091342335186,37.31135822081017,0.24408333333333335,0.020083333333333335,0.14366666666666666,53.47100873709293,33.16123907863384,0.10491666666666667,0.0,0.10491666666666667,80.0
route_len,ctd,12,2,0.50625,0.10125,0.0,0.50625,0.10125,0.0,0.0,100.00000000000001,0.50625,0.10125,0.0,0.0,100.00000000000001,0.2604166666666667,0.024416666666666666,0.13833333333333334,48.559670781893,39.30041152263375,0.23716666666666666,0.01875,0.14341666666666666,53.1522633744856,33.559670781893004,0.10125,0.0,0.10125,80.0
route_len,ctd,12,3,0.5120833333333333,0.10241666666666667,0.0,0.5120833333333333,0.10241666666666667,0.0,0.0,100.0,0.5120833333333333,0.10241666666666667,0.0,0.0,100.0,0.25883333333333336,0.027,0.12383333333333334,49.45484133441822,38.18144833197723,0.23916666666666667,0.018333333333333333,0.1475,53.295362082994316,33.380797396257115,0.10241666666666667,0.0,0.10241666666666667,80.0
route_len,ctd,12,4,0.5079166666666667,0.10158333333333333,0.0,0.5079166666666667,0.10158333333333333,0.0,0.0,100.0,0.5079166666666667,0.10158333333333333,0.0,0.0,100.0,0.26766666666666666,0.025833333333333333,0.1385,47.30106644790813,40.87366694011485,0.2514166666666667,0.025833333333333333,0.12225,50.50041017227236,36.87448728465956,0.10158333333333333,0.0,0.10158333333333333,80.0
route_len,ctd,24,0,0.5329166666666667,0.10658333333333334,0.0,0.5329166666666667,0.10658333333333334,0.0,0.0,100.0,0.5329166666666667,0.10658333333333334,0.0,0.0,100.0,0.23333333333333334,0.023916666666666666,0.11375,56.21579358874121,29.730258014073495,0.20691666666666667,0.012666666666666666,0.14358333333333334,61.17279124315873,23.534010946051602,0.10658333333333334,0.0,0.10658333333333334,80.0
route_len,ctd,24,1,0.5275,0.1055,0.0,0.5275,0.1055,0.0,0.0,100.0,0.5275,0.1055,0.0,0.0,100.0,0.22875,0.018416666666666668,0.13666666666666666,56.63507109004739,29.206161137440763,0.19966666666666666,0.012333333333333333,0.138,62.148499210110586,22.314375987361768,0.1055,0.0,0.1055,80.0
route_len,ctd,24,2,0.48791666666666667,0.09758333333333333,0.0,0.48791666666666667,0.09758333333333333,0.0,0.0,100.0,0.48791666666666667,0.09758333333333333,0.0,0.0,100.0,0.21683333333333332,0.021583333333333333,0.10891666666666666,55.55935098206661,30.550811272416738,0.18816666666666668,0.011833333333333333,0.129,61.43467122117847,23.20666097352691,0.09758333333333333,0.0,0.09758333333333333,80.0
route_len,ctd,24,3,0.5154166666666666,0.10308333333333333,0.0,0.5154166666666666,0.10308333333333333,0.0,0.0,100.0,0.5154166666666666,0.10308333333333333,0.0,0.0,100.0,0.24108333333333334,0.02725,0.10483333333333333,53.22554567502021,33.46806790622474,0.20983333333333334,0.01633333333333333,0.12816666666666668,59.28860145513338,25.889248181083268,0.10308333333333333,0.0,0.10308333333333333,80.0
route_len,ctd,24,4,0.4945833333333333,0.09891666666666667,0.0,0.4945833333333333,0.09891666666666667,0.0,0.0,100.00000000000001,0.4945833333333333,0.09891666666666667,0.0,0.0,100.00000000000001,0.2255,0.021916666666666668,0.11591666666666667,54.40606571187869,31.992417860151644,0.20008333333333334,0.013833333333333333,0.13091666666666665,59.54507160909857,25.56866048862679,0.09891666666666667,0.0,0.09891666666666667,80.00000000000001
route_len,ctd,48,0,0.5183333333333333,0.10366666666666667,0.0,0.5183333333333333,0.10366666666666667,0.0,0.0,100.0,0.5183333333333333,0.10366666666666667,0.0,0.0,100.0,0.19225,0.012416666666666666,0.13016666666666668,62.90996784565915,21.362540192926044,0.16725,0.0075,0.12975,67.73311897106109,15.333601286173637,0.10366666666666667,0.0,0.10366666666666667,80.0
route_len,ctd,48,1,0.5008333333333334,0.10016666666666667,0.0,0.5008333333333334,0.10016666666666667,0.0,0.0,100.00000000000001,0.5008333333333334,0.10016666666666667,0.0,0.0,100.00000000000001,0.19258333333333333,0.012583333333333334,0.12966666666666668,61.54742096505824,23.0657237936772,0.16866666666666666,0.008333333333333333,0.127,66.32279534109817,17.096505823627286,0.10016666666666667,0.0,0.10016666666666667,80.0
route_len,ctd,48,2,0.4875,0.0975,0.0,0.4875,0.0975,0.0,0.0,100.0,0.4875,0.0975,0.0,0.0,100.0,0.18608333333333332,0.0135,0.11858333333333333,61.82905982905983,22.71367521367521,0.16016666666666668,0.007416666666666667,0.12308333333333334,67.14529914529915,16.06837606837607,0.0975,0.0,0.0975,80.0
route_len,ctd,48,3,0.5416666666666666,0.10833333333333334,0.0,0.5416666666666666,0.10833333333333334,0.0,0.0,100.0,0.5416666666666666,0.10833333333333334,0.0,0.0,100.0,0.19833333333333333,0.01325,0.13208333333333333,63.38461538461538,20.76923076923077,0.18058333333333335,0.0115,0.12308333333333334,66.66153846153847,16.673076923076927,0.10833333333333334,0.0,0.10833333333333334,80.0
route_len,ctd,48,4,0.4825,0.0965,0.0,0.4825,0.0965,0.0,0.0,100.0,0.4825,0.0965,0.0,0.0,100.0,0.19091666666666668,0.009833333333333333,0.14175,60.431778929188255,24.460276338514685,0.166,0.00625,0.13475,65.5958549222798,18.005181347150263,0.0965,0.0,0.0965,80.0
route_len,milk_run,6,0,0.4875,0.0975,0.0,0.2921666666666667,0.002916666666666667,0.27758333333333335,40.06837606837607,49.914529914529915,0.23225,0.01575,0.1535,52.35897435897436,34.55128205128205,0.23225,0.01575,0.1535,52.35897435897436,34.55128205128205,0.21433333333333332,0.01025,0.16308333333333333,56.034188034188034,29.957264957264954,0.0975,0.0,0.0975,80.0
route_len,milk_run,6,1,0.5375,0.1075,0.0,0.29941666666666666,0.002,0.28941666666666666,44.29457364341085,44.63178294573643,0.26308333333333334,0.0255,0.13558333333333333,51.05426356589147,36.18217054263567,0.26308333333333334,0.0255,0.13558333333333333,51.05426356589147,36.18217054263567,0.22541666666666665,0.01225,0.16416666666666666,58.06201550387597,27.42248062015504,0.1075,0.0,0.1075,80.0
route_len,milk_run,6,2,0.49125,0.09825,0.0,0.29733333333333334,0.0021666666666666666,0.2865,39.47413061916879,50.65733672603902,0.22575,0.018583333333333334,0.13283333333333333,54.045801526717554,32.44274809160305,0.22575,0.018583333333333334,0.13283333333333333,54.045801526717554,32.44274809160305,0.2125,0.010833333333333334,0.15833333333333333,56.743002544529276,29.07124681933842,0.09825,0.0,0.09825,80.0
route_len,milk_run,6,3,0.5116666666666667,0.10233333333333333,0.0,0.29125,0.0033333333333333335,0.27458333333333335,43.078175895765476,46.15228013029316,0.23508333333333334,0.017083333333333332,0.14966666666666667,54.05537459283388,32.43078175895765,0.23508333333333334,0.017083333333333332,0.14966666666666667,54.05537459283388,32.43078175895765,0.22383333333333333,0.011666666666666667,0.1655,56.25407166123779,29.682410423452765,0.10233333333333333,0.0,0.10233333333333333,80.0
route_len,milk_run,6,4,0.5241666666666667,0.10483333333333333,0.0,0.30825,0.00225,0.297,41.19236883942766,48.509538950715424,0.24375,0.018583333333333334,0.15083333333333335,53.49761526232114,33.127980922098565,0.24375,0.018583333333333334,0.15083333333333335,53.49761526232114,33.127980922098565,0.224,0.012333333333333333,0.16233333333333333,57.26550079491256,28.418124006359303,0.10483333333333333,0.0,0.10483333333333333,80.0
route_len,milk_run,12,0,0.5145833333333333,0.10291666666666667,0.0,0.33366666666666667,0.0004166666666666667,0.33158333333333334,35.157894736842096,56.052631578947384,0.21875,0.017916666666666668,0.12916666666666668,57.48987854251012,28.13765182186235,0.21875,0.017916666666666668,0.12916666666666668,57.48987854251012,28.13765182186235,0.18841666666666668,0.007916666666666667,0.14883333333333335,63.38461538461538,20.769230769230774,0.10291666666666667,0.0,0.10291666666666667,80.0
route_len,milk_run,12,1,0.505,0.101,0.0,0.3248333333333333,0.0003333333333333333,0.32316666666666666,35.676567656765684,55.40429042904289,0.2045,0.013083333333333334,0.13908333333333334,59.5049504950495,25.618811881188112,0.2045,0.013083333333333334,0.13908333333333334,59.5049504950495,25.618811881188112,0.18308333333333332,0.00825,0.14183333333333334,63.74587458745875,20.317656765676563,0.101,0.0,0.101,80.00000000000001
route_len,milk_run,12,2,0.49875,0.09975,0.0,0.32375,0.0004166666666666667,0.32166666666666666,35.08771929824562,56.14035087719298,0.1945,0.01,0.1445,61.00250626566416,23.7468671679198,0.1945,0.01,0.1445,61.00250626566416,23.7468671679198,0.17591666666666667,0.008583333333333333,0.133,64.72848788638262,19.08939014202172,0.09975,0.0,0.09975,80.00000000000001
route_len,milk_run,12,3,0.50625,0.10125,0.0,0.31225,8.333333333333333e-05,0.31183333333333335,38.32098765432098,52.09876543209877,0.20683333333333334,0.015583333333333333,0.12891666666666668,59.144032921810705,26.06995884773663,0.20683333333333334,0.015583333333333333,0.12891666666666668,59.144032921810705,26.06995884773663,0.17833333333333334,0.00875,0.13458333333333333,64.77366255144032,19.03292181069959,0.10125,0.0,0.10125,80.0
route_len,milk_run,12,4,0.5095833333333334,0.10191666666666667,0.0,0.34608333333333335,0.00016666666666666666,0.34525,32.08503679476697,59.89370400654129,0.20858333333333334,0.014083333333333333,0.13816666666666666,59.06786590351595,26.165167620605068,0.20858333333333334,0.014083333333333333,0.13816666666666666,59.06786590351595,26.165167620605068,0.18508333333333332,0.008,0.14508333333333334,63.6794766966476,20.400654129190507,0.10191666666666667,0.0,0.10191666666666667,80.0
route_len,milk_run,24,0,0.49541666666666667,0.09908333333333333,0.0,0.33625,0.0,0.33625,32.12783851976451,59.84020185029436,0.18116666666666667,0.011583333333333333,0.12325,63.43145500420522,20.710681244743483,0.18116666666666667,0.011583333333333333,0.12325,63.43145500420522,20.710681244743483,0.1635,0.004916666666666666,0.13891666666666666,66.99747687132043,16.25315391084946,0.09908333333333333,0.0,0.09908333333333333,80.0
route_len,milk_run,24,1,0.49875,0.09975,0.0,0.3408333333333333,0.0,0.3408333333333333,31.662489557226408,60.42188805346699,0.17666666666666667,0.006666666666666667,0.14333333333333334,64.578111946533,19.27736006683375,0.17666666666666667,0.006666666666666667,0.14333333333333334,64.578111946533,19.27736006683375,0.15725,0.004083333333333333,0.13683333333333333,68.47117794486216,14.411027568922306,0.09975,0.0,0.09975,80.00000000000001
route_len,milk_run,24,2,0.5020833333333333,0.10041666666666667,0.0,0.33675,0.0,0.33675,32.92946058091286,58.83817427385892,0.17841666666666667,0.011,0.12341666666666666,64.46473029045643,19.41908713692946,0.17841666666666667,0.011,0.12341666666666666,64.46473029045643,19.41908713692946,0.15975,0.007583333333333333,0.12183333333333334,68.18257261410788,14.771784232365146,0.10041666666666667,0.0,0.10041666666666667,80.0
route_len,milk_run,24,3,0.5095833333333334,0.10191666666666667,0.0,0.32875,0.0,0.32875,35.486508585445634,55.64186426819296,0.19325,0.0135,0.12575,62.07686017988553,22.403924775143086,0.19325,0.0135,0.12575,62.07686017988553,22.403924775143086,0.16408333333333333,0.006583333333333333,0.13116666666666665,67.80049059689289,15.249386753883888,0.10191666666666667,0.0,0.10191666666666667,80.0
route_len,milk_run,24,4,0.5320833333333334,0.10641666666666667,0.0,0.3421666666666667,0.0,0.3421666666666667,35.6930305403289,55.383711824588886,0.20025,0.01375,0.1315,62.36491777603758,22.043852779953017,0.20025,0.01375,0.1315,62.36491777603758,22.043852779953017,0.16941666666666666,0.0065,0.13691666666666666,68.15974941268598,14.800313234142518,0.10641666666666667,0.0,0.10641666666666667,80.0
route_len,milk_run,48,0,0.535,0.107,0.0,0.3451666666666667,0.0,0.3451666666666667,35.482866043613704,55.64641744548287,0.17683333333333334,0.010833333333333334,0.12266666666666666,66.94704049844238,16.31619937694704,0.17683333333333334,0.010833333333333334,0.12266666666666666,66.94704049844238,16.31619937694704,0.14808333333333334,0.004166666666666667,0.12725,72.3208722741433,9.598909657320874,0.107,0.0,0.107,80.0
route_len,milk_run,48,1,0.49625,0.09925,0.0,0.35175,0.0,0.35175,29.1183879093199,63.60201511335012,0.16516666666666666,0.00825,0.12391666666666666,66.71704450041983,16.603694374475225,0.16516666666666666,0.00825,0.12391666666666666,66.71704450041983,16.603694374475225,0.14391666666666666,0.005083333333333333,0.1185,70.99916036943746,11.251049538203189,0.09925,0.0,0.09925,80.0
route_len,milk_run,48,2,0.5029166666666667,0.10058333333333333,0.0,0.3416666666666667,0.0,0.3416666666666667,32.062966031483015,59.921292460646235,0.16633333333333333,0.005,0.14133333333333334,66.92626346313173,16.342170671085338,0.16633333333333333,0.005,0.14133333333333334,66.92626346313173,16.342170671085338,0.14366666666666666,0.004333333333333333,0.122,71.43330571665287,10.708367854183928,0.10058333333333333,0.0,0.10058333333333333,80.0
route_len,milk_run,48,3,0.4995833333333333,0.09991666666666667,0.0,0.34091666666666665,0.0,0.34091666666666665,31.75979983319433,60.30025020850708,0.16058333333333333,0.008083333333333333,0.12016666666666667,67.85654712260217,15.17931609674729,0.16058333333333333,0.008083333333333333,0.12016666666666667,67.85654712260217,15.17931609674729,0.14125,0.003416666666666667,0.12416666666666666,71.72643869891577,10.341951626355293,0.09991666666666667,0.0,0.09991666666666667,80.0
route_len,milk_run,48,4,0.5320833333333334,0.10641666666666667,0.0,0.33625,0.0,0.33625,36.80501174628035,53.99373531714957,0.17891666666666667,0.011083333333333334,0.1235,66.37431480031324,17.032106499608453,0.17891666666666667,0.011083333333333334,0.1235,66.37431480031324,17.032106499608453,0.15208333333333332,0.005083333333333333,0.12666666666666668,71.41738449490994,10.728269381362564,0.10641666666666667,0.0,0.10641666666666667,80.0
